ticker,weight,beta,beta_contribution,component_contribution,percentage_contribution
NEE,-0.0010256507091539458,0.36313338929414063,-0.0003724480182470112,-1.8773856988648748e-05,-0.0016833320194129442
JPM,-0.0005442268030402004,0.9686417376909954,-0.0005271607961948748,-1.893875065444449e-05,-0.0016981169827585253
ED,-0.0009608362881650918,-0.16654947962642785,0.00016002678380008453,-1.9016254322689534e-05,-0.0017050662423836371
ENTA,-0.0004252737157004118,0.8993489571546546,-0.0003824694727204504,-1.9129791943965602e-05,-0.0017152464367580559
PWR,-0.0011964010829069117,1.1395166779802473,-0.0013633189875260545,-1.9200658429043268e-05,-0.0017216005824994777
MYE,0.0006193071407243394,1.0617840714150881,0.0006575704573347261,-1.9256774604958487e-05,-0.0017266321620934956
SM,0.0005263507644348881,1.6827591776891593,0.0008857215795365127,-1.9974573997928383e-05,-0.0017909926556474826
WSC,0.00028477081539754267,1.7042048045612277,0.00048530779179931067,-1.998664399928208e-05,-0.0017920748956882647
ENPH,0.0004025500518300364,1.1100663655048344,0.0004468572729687512,-2.008115232295496e-05,-0.0018005488543125258
TDG,-0.0014519107122644862,0.6537950423801628,-0.0009492520256571722,-2.021928035343158e-05,-0.0018129339138461275
BBT,0.0010947159613996908,0.8008867485942597,0.0008767435069596374,-2.0323808618201798e-05,-0.0018223062966829507
ARR,0.0014037214099036394,0.6853518638813155,0.0009620430846475674,-2.0389331460688863e-05,-0.0018281813120742002
OLN,0.0003575540050646729,1.8455275806314824,0.0006598757779121026,-2.0472232344437526e-05,-0.001835614505590915
MLKN,0.0003147423982168958,1.1297552888641245,0.0003555818890153164,-2.0484929901980097e-05,-0.001836753014592697
LNG,-0.0006719575648663405,0.650235105882401,-0.0004369303983393452,-2.0554356612379993e-05,-0.0018429780649214238
CATY,0.0008705528101298179,0.9283642997761185,0.0008081901499943006,-2.083702538723401e-05,-0.0018683231711448115
FIBK,0.0008520542647384838,1.1298865381716061,0.0009627246435197187,-2.0930849962114056e-05,-0.0018767358223756633
PRM,-0.0007368025418942612,0.9540496356231671,-0.0007029461966204432,-2.0935404242020444e-05,-0.0018771441756083756
MUR,0.00028213849935231045,1.5628987012118984,0.00044095389419960006,-2.1057946506258074e-05,-0.001888131758886936
RYAN,-0.0006167476842521889,0.42591355815593196,-0.00026268120068428106,-2.147408855424358e-05,-0.0019254445622401111
LAZ,0.0013375329880343874,1.713959414813073,0.0022924772574646,-2.1628176178807413e-05,-0.0019392606167876881
MSI,-0.0009521760124944495,0.5114437221331248,-0.00048698444395603804,-2.176007853030806e-05,-0.0019510874593939328
COF,-0.0011922510166109612,1.464990208183113,-0.0017466360650314201,-2.19271446930513e-05,-0.001966067216684946
WH,0.000734227558919549,1.070604475178909,0.0007860673103789553,-2.1989191948201104e-05,-0.0019716305983264225
RSG,-0.0008102851264174803,0.2667211572633943,-0.00021612018663138608,-2.202695371622715e-05,-0.001975016455226596
LGIH,0.0001784858396782117,0.9854729680267702,0.00017589297017843756,-2.2071731375423433e-05,-0.0019790313823417347
REPL,-0.00010843196751765487,0.7814403565957639,-8.473311536337652e-05,-2.2091388443683563e-05,-0.0019807939062828762
IOSP,0.0008044734580663156,0.7394385163471734,0.0005948586602732363,-2.216854111347592e-05,-0.00198771169411535
FCFS,-0.0005948107512455178,0.3233491446186058,-0.0001923315476251885,-2.2458615647683496e-05,-0.0020137208275471823
CL,-0.0022113111012646053,0.037665343618605046,-8.32897924767673e-05,-2.2519670613208393e-05,-0.0020191952369066632
HPQ,0.001644827698701204,1.214745837015482,0.0019980475996050433,-2.2614971615928803e-05,-0.0020277402700055315
CHTR,-0.0005156531064170217,0.7375003350819498,-0.0003802943387686018,-2.2875685802954634e-05,-0.002051116848361335
HAYW,0.0006309501181073497,1.0554629089204408,0.000665944447041279,-2.3052591471733406e-05,-0.002066978851403705
COST,-0.0009066085603980392,0.47376202537044615,-0.0004295167077923595,-2.3165286775028e-05,-0.002077083520496899
CBOE,-0.0006631315680011583,-0.11781406418675526,7.812622511675213e-05,-2.3182672334043093e-05,-0.0020786423726913733
UHAL,0.00042725338289551255,0.811821832126463,0.00034685362408446417,-2.323871477620092e-05,-0.0020836673410496286
GILD,-0.0013056630401778906,0.36997299100219877,-0.0004830600602156382,-2.3334490166700832e-05,-0.002092254909475113
CNK,-0.0006179284452442001,0.27637711569760814,-0.0001707812814040994,-2.3625308966236254e-05,-0.0021183307764320843
PKG,0.00095604788736125,0.8093821984494853,0.0007738081408954345,-2.3631226287598436e-05,-0.0021188613448988695
JBL,-0.0008058299967872305,1.4201479161982498,-0.0011443977907474277,-2.397673181823225e-05,-0.0021498406222499123
PFG,-0.0014460386141878134,1.1047236422616862,-0.0015974730447166025,-2.3986303885540945e-05,-0.0021506988884763168
GDDY,-0.0010755475509207548,0.7389488805683585,-0.0007947746587509313,-2.4051145630376208e-05,-0.0021565128341850645
HURN,-0.0007073947128072157,0.7411950072082023,-0.0005243174292581884,-2.4102661842630567e-05,-0.0021611319643754707
ICE,-0.0012947402214305553,0.43158824661395445,-0.0005587946619877765,-2.4165431937272716e-05,-0.002166760158424067
KBH,0.0002528336074255004,0.6306617300227023,0.00015945248026684683,-2.4180045778995797e-05,-0.002168070488406551
ETR,-0.00051981012027754,0.4611661238773155,-0.00023971881832059427,-2.423591622521244e-05,-0.002173080034985724
SLP,0.00036551680232530496,0.6823896359485718,0.00024942487767185093,-2.4396767822168627e-05,-0.0021875025717981523
MQ,-0.0006566658383513439,0.6962377122550857,-0.0004571955210098076,-2.440722833723172e-05,-0.002188440499468311
MDB,-0.0012386637982284452,1.6515526925339594,-0.0020457185311085297,-2.4573051051727516e-05,-0.002203308764685497
NTB,-0.0009441665970464099,0.5529376223688864,-0.0005220652332909644,-2.505695066404618e-05,-0.00224669695668515
LBTYK,-0.00046375091060351384,0.559982357876342,-0.0002596923283870564,-2.5311032443195475e-05,-0.002269478849327137
NDSN,0.0008001731872084776,1.0564840373683695,0.0008453701994159286,-2.5338017859884833e-05,-0.0022718984595328532
LCII,0.0008094158660435785,0.9143575506953938,0.0007400955087695974,-2.5354592125008037e-05,-0.002273384568178349
LOPE,-0.0008111354413135619,0.5926351542205407,-0.0004807073773566091,-2.5427518561952492e-05,-0.002279923416665611
KWR,0.00047628335716727306,1.2939086313865136,0.0006162671468244803,-2.542790647307842e-05,-0.0022799581981822357
