Date,Port,ticker,shares,price
1/30/2026,US_live_port,JBTM,-2306,157.31
1/30/2026,US_live_port,RRX,-1190,161.5
1/30/2026,US_live_port,MA,-2,538.79
1/30/2026,US_live_port,OXM,-1005,36.85
1/30/2026,US_live_port,WOR,-905,55.57
1/30/2026,US_live_port,ONB,-2459,24.43
1/30/2026,US_live_port,ROG,400,97.24
1/30/2026,US_live_port,CBU,-2310,62.5
1/30/2026,US_live_port,INVH,6787,26.73
1/30/2026,US_live_port,LDOS,315,188.28
1/30/2026,US_live_port,HII,404,420.51
1/30/2026,US_live_port,BTU,200,35.26
1/30/2026,US_live_port,TMP,-5871,80.12
1/30/2026,US_live_port,VRSN,2941,244.23
1/30/2026,US_live_port,FIX,3,1142.1
1/30/2026,US_live_port,SXC,-13145,7.86
1/30/2026,US_live_port,KBH,71,57.54
1/30/2026,US_live_port,XOM,-620,141.4
1/30/2026,US_live_port,VICR,-948,157.67
1/30/2026,US_live_port,MTSI,-1818,219.06
1/30/2026,US_live_port,ABEO,13033,5.09
1/30/2026,US_live_port,ORN,589,12.22
1/30/2026,US_live_port,CABO,-7,80.99
1/30/2026,US_live_port,FICO,388,1463.17
1/30/2026,US_live_port,EVRG,-9829,76.73
1/30/2026,US_live_port,TWLO,2389,120.46
1/30/2026,US_live_port,SD,8662,15.85
1/30/2026,US_live_port,AAON,-503,91.06
1/30/2026,US_live_port,BJRI,2147,41.82
1/30/2026,US_live_port,CRK,-5998,24.35
1/30/2026,US_live_port,CPS,6,31.37
1/30/2026,US_live_port,PFGC,-2225,95.45
1/30/2026,US_live_port,LYTS,4932,22.11
1/30/2026,US_live_port,PGR,506,208
1/30/2026,US_live_port,IEX,-2693,198.55
1/30/2026,US_live_port,UFCS,13,35.94
1/30/2026,US_live_port,BKU,1558,47.47
1/30/2026,US_live_port,SMR,-23279,17.48
1/30/2026,US_live_port,LNC,31,41.61
1/30/2026,US_live_port,AGM,81,169.3
1/30/2026,US_live_port,TEL,1213,222.78
1/30/2026,US_live_port,ORCL,-1058,164.58
1/30/2026,US_live_port,SMCI,-4113,29.11
1/30/2026,US_live_port,MIRM,4625,103.22
1/30/2026,US_live_port,HBNC,6398,17.62
1/30/2026,US_live_port,ARWR,1254,69.33
1/30/2026,US_live_port,BXP,-8566,64.67
1/30/2026,US_live_port,FITB,9467,50.22
1/30/2026,US_live_port,PLNT,63,91.04
1/30/2026,US_live_port,AKAM,-51,97.15
1/30/2026,US_live_port,ASH,507,61.16
1/30/2026,US_live_port,CMCO,-4329,21.08
1/30/2026,US_live_port,TAP,12,48.04
1/30/2026,US_live_port,MMS,4,94.44
1/30/2026,US_live_port,CCEP,4803,91.7
1/30/2026,US_live_port,TRU,2369,79.02
1/30/2026,US_live_port,GM,3174,84
1/30/2026,US_live_port,RDWR,2071,24.15
1/30/2026,US_live_port,CWEN,12283,36.15
1/30/2026,US_live_port,STE,-1091,262.6
1/30/2026,US_live_port,USLM,-335,120.53
1/30/2026,US_live_port,BOX,-2349,25.35
1/30/2026,US_live_port,VCEL,1922,35.98
1/30/2026,US_live_port,KMX,2596,44.54
1/30/2026,US_live_port,DTM,509,126.02
1/30/2026,US_live_port,RHP,-3150,94.7
1/30/2026,US_live_port,UVSP,27,33.14
1/30/2026,US_live_port,NMIH,11421,38.72
1/30/2026,US_live_port,OTTR,-292,89.16
1/30/2026,US_live_port,INSW,435,59.65
1/30/2026,US_live_port,HNRG,6823,18.49
1/30/2026,US_live_port,BZH,-2008,21.57
1/30/2026,US_live_port,CRBG,3661,30.83
1/30/2026,US_live_port,XENE,-3487,41.01
1/30/2026,US_live_port,BANR,-4558,61.84
1/30/2026,US_live_port,MKL,-311,2040.64
1/30/2026,US_live_port,GLDD,-5784,14.98
1/30/2026,US_live_port,JANX,-18,13.71
1/30/2026,US_live_port,SRRK,-497,44.34
1/30/2026,US_live_port,FFBC,-2266,28.74
1/30/2026,US_live_port,GT,-10632,9.41
1/30/2026,US_live_port,ALLY,9400,42.28
1/30/2026,US_live_port,MOG/A,216,305.35
1/30/2026,US_live_port,WSM,-2548,204.65
1/30/2026,US_live_port,SLM,3295,27.15
1/30/2026,US_live_port,CLSK,-2642,11.84
1/30/2026,US_live_port,OUT,19,24.32
1/30/2026,US_live_port,POWI,-20,45.94
1/30/2026,US_live_port,ICHR,1237,30.34
1/30/2026,US_live_port,NHI,-1603,82.12
1/30/2026,US_live_port,WU,27241,9.37
1/30/2026,US_live_port,ANET,-1308,141.74
1/30/2026,US_live_port,EAT,1953,157.72
1/30/2026,US_live_port,PAR,3891,26.21
1/30/2026,US_live_port,STRL,410,357.91
1/30/2026,US_live_port,PFE,14266,26.44
1/30/2026,US_live_port,CVS,-5326,74.52
1/30/2026,US_live_port,CNS,3499,64.26
1/30/2026,US_live_port,GRBK,709,69.39
1/30/2026,US_live_port,SNPS,140,465.115
1/30/2026,US_live_port,VSEC,-33,218.57
1/30/2026,US_live_port,KALU,8,122.62
1/30/2026,US_live_port,APLD,-2343,33.88
1/30/2026,US_live_port,MQ,-8385,16.52
1/30/2026,US_live_port,MIR,-1428,24.84
1/30/2026,US_live_port,IPI,478,32.84
1/30/2026,US_live_port,TCBK,-155,49.82
1/30/2026,US_live_port,WLY,7368,31.23
1/30/2026,US_live_port,RF,8243,28.5
1/30/2026,US_live_port,HLMN,1184,9.37
1/30/2026,US_live_port,LPLA,-666,364.5
1/30/2026,US_live_port,BG,-5223,113.88
1/30/2026,US_live_port,BXC,69,69.56
1/30/2026,US_live_port,PLTR,-3744,146.59
1/30/2026,US_live_port,LIND,5395,16.67
1/30/2026,US_live_port,GIII,-2287,29.35
1/30/2026,US_live_port,AWI,-407,183.74
1/30/2026,US_live_port,TECH,-1351,64.09
1/30/2026,US_live_port,SOC,1540,9.68
1/30/2026,US_live_port,CMRE,17,16.78
1/30/2026,US_live_port,VRT,937,186.18
1/30/2026,US_live_port,XEL,-1978,76.06
1/30/2026,US_live_port,RLI,-710,58.43
1/30/2026,US_live_port,AAOI,2193,43.61
1/30/2026,US_live_port,PGEN,-11902,4.49
1/30/2026,US_live_port,BLX,-7087,48.47
1/30/2026,US_live_port,UHS,2877,201.26
1/30/2026,US_live_port,GFF,1937,81.45
1/30/2026,US_live_port,RNG,-1808,25.88
1/30/2026,US_live_port,EQIX,-417,820.93
1/30/2026,US_live_port,LYFT,-1335,16.87
1/30/2026,US_live_port,CNX,13491,38.8
1/30/2026,US_live_port,UGI,15,40.11
1/30/2026,US_live_port,TRTX,-12274,9.03
1/30/2026,US_live_port,MRCY,-177,93.88
1/30/2026,US_live_port,OSW,-15004,19.65
1/30/2026,US_live_port,MCB,839,92.6
1/30/2026,US_live_port,W,-1937,103.49
1/30/2026,US_live_port,NPO,-82,238.78
1/30/2026,US_live_port,NBIX,804,136.06
1/30/2026,US_live_port,DHT,2968,14.33
1/30/2026,US_live_port,RIG,16482,4.97
1/30/2026,US_live_port,CBZ,3445,39.35
1/30/2026,US_live_port,V,-220,321.83
1/30/2026,US_live_port,PNC,109,223.3
1/30/2026,US_live_port,SMG,-4002,64.22
1/30/2026,US_live_port,TMDX,-1,133.975
1/30/2026,US_live_port,PRGO,-374,14.21
1/30/2026,US_live_port,IVZ,7807,27.29
1/30/2026,US_live_port,WIX,-2,86.84
1/30/2026,US_live_port,NXRT,387,30.22
1/30/2026,US_live_port,HCA,390,488.27
1/30/2026,US_live_port,WMS,-2165,152.04
1/30/2026,US_live_port,HBAN,20873,17.48
1/30/2026,US_live_port,UAA,-10149,6.17
1/30/2026,US_live_port,JBGS,-1386,16.84
1/30/2026,US_live_port,BOOT,-534,178.48
1/30/2026,US_live_port,YUMC,-9,49.42
1/30/2026,US_live_port,WLK,1919,79.32
1/30/2026,US_live_port,HRMY,658,36.52
1/30/2026,US_live_port,RXRX,-70,4.19
1/30/2026,US_live_port,CDW,-407,126.39
1/30/2026,US_live_port,LW,7107,45.93
1/30/2026,US_live_port,NWL,-108,4.25
1/30/2026,US_live_port,CSCO,-4,78.32
1/30/2026,US_live_port,MTRN,7,138.28
1/30/2026,US_live_port,PHR,7969,13.43
1/30/2026,US_live_port,IONQ,-3923,39.98
1/30/2026,US_live_port,AI,-27,11.01
1/30/2026,US_live_port,VRNS,-5034,29.84
1/30/2026,US_live_port,CBRE,1757,170.33
1/30/2026,US_live_port,PAG,2950,156.79
1/30/2026,US_live_port,STRA,-589,85.02
1/30/2026,US_live_port,RH,-446,198.83
1/30/2026,US_live_port,VIRT,6122,41.51
1/30/2026,US_live_port,FIVE,1351,191.64
1/30/2026,US_live_port,GGG,1824,87.33
1/30/2026,US_live_port,OKTA,-5023,84.48
1/30/2026,US_live_port,NRIM,-3485,23.56
1/30/2026,US_live_port,IONS,6221,82.67
1/30/2026,US_live_port,PCTY,884,134.98
1/30/2026,US_live_port,DAL,-1182,65.89
1/30/2026,US_live_port,RTX,2508,200.93
1/30/2026,US_live_port,VMI,-817,445.56
1/30/2026,US_live_port,IRM,7864,92.13
1/30/2026,US_live_port,PAHC,-3092,40.15
1/30/2026,US_live_port,SEIC,5828,87.85
1/30/2026,US_live_port,KSS,12,17.47
1/30/2026,US_live_port,CHEF,1606,62.9
1/30/2026,US_live_port,VRRM,-9404,19.3
1/30/2026,US_live_port,DIS,959,112.8
1/30/2026,US_live_port,ROL,6593,63.34
1/30/2026,US_live_port,CELC,430,109.42
1/30/2026,US_live_port,UBER,-799,80.05
1/30/2026,US_live_port,KIDS,7443,17.46
1/30/2026,US_live_port,KURA,-8328,8.12
1/30/2026,US_live_port,ROKU,39,95.2
1/30/2026,US_live_port,BURL,-864,295.86
1/30/2026,US_live_port,ITW,802,261.26
1/30/2026,US_live_port,HTO,-2130,52.04
1/30/2026,US_live_port,VFC,16775,19.59
1/30/2026,US_live_port,NTB,-2204,51.8
1/30/2026,US_live_port,HRI,-2747,143.34
1/30/2026,US_live_port,MSEX,-1219,52.38
1/30/2026,US_live_port,VRE,6383,15.19
1/30/2026,US_live_port,DXPE,278,130.05
1/30/2026,US_live_port,EYPT,-8012,13.52
1/30/2026,US_live_port,OWL,-6718,13.64
1/30/2026,US_live_port,SDRL,-8767,38.48
1/30/2026,US_live_port,MYE,10547,20.67
1/30/2026,US_live_port,PCVX,-829,53.57
1/30/2026,US_live_port,AMCR,-4963,44.25
1/30/2026,US_live_port,M,371,20.02
1/30/2026,US_live_port,SBCF,-1285,33.44
1/30/2026,US_live_port,BBSI,429,38
1/30/2026,US_live_port,IRDM,-6887,19.92
1/30/2026,US_live_port,HWKN,-52,130.25
1/30/2026,US_live_port,BBY,-902,65.1
1/30/2026,US_live_port,ABR,-36,7.7
1/30/2026,US_live_port,OC,-167,119.84
1/30/2026,US_live_port,HSY,-841,194.75
1/30/2026,US_live_port,EHC,1789,94.53
1/30/2026,US_live_port,IRTC,265,154.51
1/30/2026,US_live_port,FTAI,275,272.32
1/30/2026,US_live_port,SCL,1135,57.61
1/30/2026,US_live_port,VNT,-165,37.5
1/30/2026,US_live_port,CEG,-920,280.68
1/30/2026,US_live_port,JBSS,-356,80.9
1/30/2026,US_live_port,VMC,568,300.54
1/30/2026,US_live_port,WTTR,-1778,12.09
1/30/2026,US_live_port,EFSC,-1296,57.35
1/30/2026,US_live_port,PPG,-1235,115.63
1/30/2026,US_live_port,TREE,-2212,56.66
1/30/2026,US_live_port,GSM,-25252,4.75
1/30/2026,US_live_port,SPSC,-3405,89.26
1/30/2026,US_live_port,EXP,-1835,203.81
1/30/2026,US_live_port,CAL,4866,12.22
1/30/2026,US_live_port,OII,7245,30.1
1/30/2026,US_live_port,MDGL,1,489.31
1/30/2026,US_live_port,SBGI,7916,14.51
1/30/2026,US_live_port,PH,-360,935.84
1/30/2026,US_live_port,MHO,1502,133.7
1/30/2026,US_live_port,OLLI,-2013,110.31
1/30/2026,US_live_port,NOMD,417,12.7
1/30/2026,US_live_port,PAYO,-207,6.39
1/30/2026,US_live_port,WTS,299,299.31
1/30/2026,US_live_port,APPN,5030,27.9
1/30/2026,US_live_port,CNA,-2678,47.86
1/30/2026,US_live_port,APLS,5453,22.58
1/30/2026,US_live_port,KN,58,24.24
1/30/2026,US_live_port,AJG,801,249.37
1/30/2026,US_live_port,BLD,-1,468.05
1/30/2026,US_live_port,OSCR,58,14.35
1/30/2026,US_live_port,SEB,6,5082.28
1/30/2026,US_live_port,LCID,-7760,11.07
1/30/2026,US_live_port,UHT,52,39.73
1/30/2026,US_live_port,VST,-589,158.35
1/30/2026,US_live_port,STT,5327,130.86
1/30/2026,US_live_port,NEU,-40,670.79
1/30/2026,US_live_port,LAUR,9,34.3
1/30/2026,US_live_port,ACHR,-121,7.19
1/30/2026,US_live_port,ARVN,9402,13.38
1/30/2026,US_live_port,IPAR,3376,97.57
1/30/2026,US_live_port,SLP,5564,16.89
1/30/2026,US_live_port,AAP,-2152,48.01
1/30/2026,US_live_port,RSG,-186,215.09
1/30/2026,US_live_port,SIGI,-1490,84.08
1/30/2026,US_live_port,EMR,-48,146.96
1/30/2026,US_live_port,ETN,-374,351.42
1/30/2026,US_live_port,CDNS,-1658,296.36
1/30/2026,US_live_port,TARS,-4463,64.54
1/30/2026,US_live_port,ORA,-398,124.94
1/30/2026,US_live_port,GXO,2131,56.59
1/30/2026,US_live_port,RPRX,712,41.68
1/30/2026,US_live_port,FPI,-29,11.61
1/30/2026,US_live_port,CVCO,3,492.02
1/30/2026,US_live_port,CRDO,-1458,125.28
1/30/2026,US_live_port,STEP,-877,70.69
1/30/2026,US_live_port,OLN,9642,20.81
1/30/2026,US_live_port,FCBC,7170,36.02
1/30/2026,US_live_port,OMC,1654,77.04
1/30/2026,US_live_port,FR,3784,58.03
1/30/2026,US_live_port,RNST,-3496,37.71
1/30/2026,US_live_port,XYZ,3509,60.43
1/30/2026,US_live_port,FLEX,2031,63.04
1/30/2026,US_live_port,ECL,-147,281.99
1/30/2026,US_live_port,ROAD,1819,109.88
1/30/2026,US_live_port,AZTA,5679,38.88
1/30/2026,US_live_port,RCUS,13,21.04
1/30/2026,US_live_port,DRI,-1275,199.35
1/30/2026,US_live_port,COP,5756,104.23
1/30/2026,US_live_port,PZZA,-12,35.17
1/30/2026,US_live_port,BRSP,37408,5.98
1/30/2026,US_live_port,ABM,4435,46.04
1/30/2026,US_live_port,DPZ,-325,410.33
1/30/2026,US_live_port,NCLH,-8700,21.96
1/30/2026,US_live_port,CSTM,-8432,22.47
1/30/2026,US_live_port,GEN,12248,23.99
1/30/2026,US_live_port,WHR,945,79.99
1/30/2026,US_live_port,ARE,-4782,54.64
1/30/2026,US_live_port,HLI,-2738,168.32
1/30/2026,US_live_port,DOC,-14346,17.24
1/30/2026,US_live_port,VIAV,-6177,24.46
1/30/2026,US_live_port,EXLS,2335,39.15
1/30/2026,US_live_port,ALLE,1232,165.39
1/30/2026,US_live_port,SUPN,-2633,48.16
1/30/2026,US_live_port,FSS,-1527,108.09
1/30/2026,US_live_port,GTY,923,29.86
1/30/2026,US_live_port,ZYME,6,22.53
1/30/2026,US_live_port,COF,-955,218.93
1/30/2026,US_live_port,BEAM,-8388,27.62
1/30/2026,US_live_port,ESS,-1570,251.87
1/30/2026,US_live_port,IDA,-476,132.79
1/30/2026,US_live_port,WRBY,-3007,25.51
1/30/2026,US_live_port,D,7820,60.17
1/30/2026,US_live_port,SHBI,153,18.97
1/30/2026,US_live_port,F,-1475,13.88
1/30/2026,US_live_port,SKY,-2005,78.38
1/30/2026,US_live_port,UVE,39,30.45
1/30/2026,US_live_port,INTU,412,498.92
1/30/2026,US_live_port,BBW,-9,59.68
1/30/2026,US_live_port,CERT,-11412,8.79
1/30/2026,US_live_port,TDS,602,45.13
1/30/2026,US_live_port,WRB,-3675,68.58
1/30/2026,US_live_port,PUMP,17407,11.49
1/30/2026,US_live_port,HON,-2035,238.4937
1/30/2026,US_live_port,HR,16027,16.79
1/30/2026,US_live_port,NUVL,-171,102.89
1/30/2026,US_live_port,LNTH,-91,66.92
1/30/2026,US_live_port,QURE,21,22.72
1/30/2026,US_live_port,HAYW,4448,16.14
1/30/2026,US_live_port,ESI,13572,29.1
1/30/2026,US_live_port,IMKTA,1351,74.86
1/30/2026,US_live_port,GEO,-11184,15.98
1/30/2026,US_live_port,MCK,9,831.21
1/30/2026,US_live_port,MNRO,-5320,18.72
1/30/2026,US_live_port,WH,720,72.79
1/30/2026,US_live_port,RGR,4179,36.69
1/30/2026,US_live_port,LCII,-2,146.69
1/30/2026,US_live_port,OKE,-516,79.19
1/30/2026,US_live_port,SG,-45,6.14
1/30/2026,US_live_port,LOPE,-1319,173.84
1/30/2026,US_live_port,WAT,-609,370.72
1/30/2026,US_live_port,SAM,543,213.62
1/30/2026,US_live_port,KE,2826,30.21
1/30/2026,US_live_port,ULTA,-627,647.36
1/30/2026,US_live_port,ASO,-13,55.01
1/30/2026,US_live_port,AMC,-23,1.39
1/30/2026,US_live_port,BRC,-1429,86.47
1/30/2026,US_live_port,TNK,-4320,64.52
1/30/2026,US_live_port,HEI,539,330.91
1/30/2026,US_live_port,NVR,24,7635.73
1/30/2026,US_live_port,CNR,-766,95.38
1/30/2026,US_live_port,MMSI,947,81.09
1/30/2026,US_live_port,CL,-7482,90.29
1/30/2026,US_live_port,PFBC,-2925,85.77
1/30/2026,US_live_port,UE,102,19.43
1/30/2026,US_live_port,CCI,-141,86.81
1/30/2026,US_live_port,MTG,5419,26.92
1/30/2026,US_live_port,AEO,1216,23.31
1/30/2026,US_live_port,MLM,-917,651.95
1/30/2026,US_live_port,TMO,-810,578.61
1/30/2026,US_live_port,BAX,-9654,20.07
1/30/2026,US_live_port,CBSH,-3111,52.64
1/30/2026,US_live_port,SHO,-7108,8.77
1/30/2026,US_live_port,ACA,306,114.47
1/30/2026,US_live_port,EGP,-292,181.64
1/30/2026,US_live_port,ORRF,-2259,36.02
1/30/2026,US_live_port,RKT,-4465,17.93
1/30/2026,US_live_port,SMMT,-956,14.48
1/30/2026,US_live_port,HAL,-15870,33.52
1/30/2026,US_live_port,ALNY,216,338.06
1/30/2026,US_live_port,DRH,81,9.18
1/30/2026,US_live_port,LYB,2547,49
1/30/2026,US_live_port,CBT,4078,72.19
1/30/2026,US_live_port,TTI,16,11.4
1/30/2026,US_live_port,KODK,103,7.32
1/30/2026,US_live_port,RPD,294,11.92
1/30/2026,US_live_port,RUM,-41744,5.69
1/30/2026,US_live_port,AIN,-625,55.49
1/30/2026,US_live_port,AFRM,235,60.3
1/30/2026,US_live_port,CVNA,1,80.222
1/30/2026,US_live_port,ACIC,707,11.05
1/30/2026,US_live_port,AMN,-978,21.3
1/30/2026,US_live_port,KR,3408,62.85
1/30/2026,US_live_port,CHWY,8283,29.11
1/30/2026,US_live_port,USFD,1292,83.62
1/30/2026,US_live_port,ALKT,-5113,21.19
1/30/2026,US_live_port,IIPR,-639,48.32
1/30/2026,US_live_port,TT,-411,420.58
1/30/2026,US_live_port,CMCSA,-8074,29.75
1/30/2026,US_live_port,ORI,3720,39.17
1/30/2026,US_live_port,AIV,90075,5.88
1/30/2026,US_live_port,FCNCA,-180,2069.57
1/30/2026,US_live_port,PRIM,514,148.25
1/30/2026,US_live_port,HRL,12269,24.61
1/30/2026,US_live_port,INVA,-2461,20
1/30/2026,US_live_port,VCTR,-1475,70.53
1/30/2026,US_live_port,MITK,124,10.02
1/30/2026,US_live_port,CB,1099,309.56
1/30/2026,US_live_port,CVX,-2981,176.9
1/30/2026,US_live_port,EIG,-1096,43.62
1/30/2026,US_live_port,LSCC,3706,80.52
1/30/2026,US_live_port,LPX,-162,83.74
1/30/2026,US_live_port,AWR,-1050,72.96
1/30/2026,US_live_port,SSB,-1689,102.33
1/30/2026,US_live_port,GSBC,1707,61.38
1/30/2026,US_live_port,GSHD,-446,61.84
1/30/2026,US_live_port,MTDR,-824,45.24
1/30/2026,US_live_port,JBL,-1965,237.19
1/30/2026,US_live_port,IBM,-43,306.7
1/30/2026,US_live_port,NPKI,21018,13.81
1/30/2026,US_live_port,DFIN,-10,51.75
1/30/2026,US_live_port,AVGO,-2,331.3
1/30/2026,US_live_port,KNX,-3,55.1
1/30/2026,US_live_port,INGR,-1106,118.1
1/30/2026,US_live_port,QBTS,-3146,21.22
1/30/2026,US_live_port,BWIN,-11,21.92
1/30/2026,US_live_port,HCI,4,158.67
1/30/2026,US_live_port,PKE,2995,24.49
1/30/2026,US_live_port,ITIC,-358,259.42
1/30/2026,US_live_port,FLR,-6023,46.19
1/30/2026,US_live_port,BC,340,80.22
1/30/2026,US_live_port,LEA,443,117.09
1/30/2026,US_live_port,TDAY,-2111,5.92
1/30/2026,US_live_port,BFST,-4134,28.17
1/30/2026,US_live_port,SOUN,-16308,8.46
1/30/2026,US_live_port,OHI,4986,43.88
1/30/2026,US_live_port,KTOS,-3761,103.01
1/30/2026,US_live_port,MATX,-1965,160.3
1/30/2026,US_live_port,CLX,-2673,112.79
1/30/2026,US_live_port,PGNY,265,23.87
1/30/2026,US_live_port,ALDX,15002,5.36
1/30/2026,US_live_port,FCX,-868,60.23
1/30/2026,US_live_port,CRGY,6944,9.77
1/30/2026,US_live_port,CSR,-954,64.27
1/30/2026,US_live_port,WAL,-1055,89.15
1/30/2026,US_live_port,PSA,513,276.19
1/30/2026,US_live_port,MGM,6368,33.54
1/30/2026,US_live_port,MPC,262,176.19
1/30/2026,US_live_port,CR,-1658,182.64
1/30/2026,US_live_port,MOV,3745,22.8
1/30/2026,US_live_port,HLF,1366,17.24
1/30/2026,US_live_port,GBX,10,50.42
1/30/2026,US_live_port,RDNT,-294,70.1
1/30/2026,US_live_port,R,966,191.28
1/30/2026,US_live_port,WDAY,2246,175.63
1/30/2026,US_live_port,PRCT,14833,28.96
1/30/2026,US_live_port,OXY,2617,45.39
1/30/2026,US_live_port,CHTR,-2091,206.12
1/30/2026,US_live_port,ES,2617,69.13
1/30/2026,US_live_port,COCO,-1446,53.35
1/30/2026,US_live_port,PAGS,27003,11.25
1/30/2026,US_live_port,SDGR,-46,13.97
1/30/2026,US_live_port,TVTX,316,31.09
1/30/2026,US_live_port,ATRO,196,62.994
1/30/2026,US_live_port,KRNY,99,7.79
1/30/2026,US_live_port,ENR,-470,21.83
1/30/2026,US_live_port,LUV,2588,47.52
1/30/2026,US_live_port,GL,1705,140.22
1/30/2026,US_live_port,HCC,9,89.3
1/30/2026,US_live_port,KMT,32,34.39
1/30/2026,US_live_port,TPR,1748,126.91
1/30/2026,US_live_port,DASH,-8,204.62
1/30/2026,US_live_port,NI,-8745,44.29
1/30/2026,US_live_port,DVA,574,109.34
1/30/2026,US_live_port,EIX,37,62.28
1/30/2026,US_live_port,CTBI,-107,61.7
1/30/2026,US_live_port,BRK/B,513,480.53
1/30/2026,US_live_port,VSH,4164,20.15
1/30/2026,US_live_port,AVTR,-17798,10.92
1/30/2026,US_live_port,KAI,-4,321.04
1/30/2026,US_live_port,WING,-291,265.43
1/30/2026,US_live_port,AZZ,-17,124.29
1/30/2026,US_live_port,AR,-3280,36.37
1/30/2026,US_live_port,FNB,4057,17.55
1/30/2026,US_live_port,CDP,-6129,30.81
1/30/2026,US_live_port,POWL,-25,147.8633
1/30/2026,US_live_port,NHC,1289,143.11
1/30/2026,US_live_port,LMAT,1442,84.97
1/30/2026,US_live_port,FET,-1206,45.24
1/30/2026,US_live_port,JPM,131,305.89
1/30/2026,US_live_port,AIZ,-460,238.13
1/30/2026,US_live_port,GNW,2569,8.34
1/30/2026,US_live_port,QS,-12383,8.85
1/30/2026,US_live_port,IQV,-2889,230.15
1/30/2026,US_live_port,VTR,3133,77.67
1/30/2026,US_live_port,MTCH,-2004,31.15
1/30/2026,US_live_port,DOCS,-2032,37.47
1/30/2026,US_live_port,DLTR,83,117.59
1/30/2026,US_live_port,ADAM,-28186,8
1/30/2026,US_live_port,WMG,982,29.98
1/30/2026,US_live_port,LOW,-1548,267.06
1/30/2026,US_live_port,LRCX,2367,233.46
1/30/2026,US_live_port,FOR,-13975,26.02
1/30/2026,US_live_port,LIN,-58,456.97
1/30/2026,US_live_port,COHR,1,212.18
1/30/2026,US_live_port,FCN,-1138,174.67
1/30/2026,US_live_port,GEHC,-610,78.97
1/30/2026,US_live_port,GME,-5587,23.88
1/30/2026,US_live_port,ITRI,-90,99.08
1/30/2026,US_live_port,GRMN,2656,201.64
1/30/2026,US_live_port,PLAB,9,34.57
1/30/2026,US_live_port,PPL,13137,36.25
1/30/2026,US_live_port,PRTA,-1655,8.81
1/30/2026,US_live_port,ZWS,-636,46.11
1/30/2026,US_live_port,SEDG,4990,30.95
1/30/2026,US_live_port,HALO,-1417,71.71
1/30/2026,US_live_port,WULF,-5042,13.37
1/30/2026,US_live_port,ODC,1312,60.55
1/30/2026,US_live_port,RVMD,-3692,96.95
1/30/2026,US_live_port,CSX,-8292,37.76
1/30/2026,US_live_port,WSFS,-161,64.73
1/30/2026,US_live_port,WLDN,-1869,126.2
1/30/2026,US_live_port,GTES,8992,23.02
1/30/2026,US_live_port,CHRD,-762,100.24
1/30/2026,US_live_port,PYPL,-5528,52.69
1/30/2026,US_live_port,MTZ,1040,240.48
1/30/2026,US_live_port,BMRN,9868,56.54
1/30/2026,US_live_port,AA,5869,56.81
1/30/2026,US_live_port,J,1145,135.26
1/30/2026,US_live_port,VEEV,-794,203.92
1/30/2026,US_live_port,RVTY,-4199,108.8
1/30/2026,US_live_port,OIS,78,8.47
1/30/2026,US_live_port,ALGT,234,88.63
1/30/2026,US_live_port,KRYS,-933,279.24
1/30/2026,US_live_port,TRN,1484,28.74
1/30/2026,US_live_port,DHR,-1592,218.89
1/30/2026,US_live_port,CHRW,-1364,194.95
1/30/2026,US_live_port,MHK,-33,118.38
1/30/2026,US_live_port,BXMT,2226,19.25
1/30/2026,US_live_port,EWBC,2680,114.44
1/30/2026,US_live_port,EFX,3099,201.4
1/30/2026,US_live_port,LAMR,2883,128.31
1/30/2026,US_live_port,TGTX,-1594,29.43
1/30/2026,US_live_port,CHE,-127,427.14
1/30/2026,US_live_port,HURN,2,169
1/30/2026,US_live_port,CNNE,-178,14.41
1/30/2026,US_live_port,TENB,-3433,22.06
1/30/2026,US_live_port,DY,931,364.39
1/30/2026,US_live_port,CRSP,-3712,49.96
1/30/2026,US_live_port,HUM,990,195.2
1/30/2026,US_live_port,DDS,-176,607.56
1/30/2026,US_live_port,HLIO,484,64.78
1/30/2026,US_live_port,STAG,-1578,37.51
1/30/2026,US_live_port,AMAL,4615,38.84
1/30/2026,US_live_port,HTB,-7550,43.12
1/30/2026,US_live_port,WY,7634,25.78
1/30/2026,US_live_port,KWR,828,153.74
1/30/2026,US_live_port,GHC,194,1166.63
1/30/2026,US_live_port,ODFL,-28,173.2
1/30/2026,US_live_port,NGVT,613,65.79
1/30/2026,US_live_port,STRT,-541,79.12
1/30/2026,US_live_port,ASAN,18692,10.25
1/30/2026,US_live_port,BCRX,1956,6.58
1/30/2026,US_live_port,PEGA,97,43.69
1/30/2026,US_live_port,MNST,844,80.76
1/30/2026,US_live_port,TER,1198,241.05
1/30/2026,US_live_port,ACVA,23224,7.81
1/30/2026,US_live_port,MET,71,78.88
1/30/2026,US_live_port,LXU,310,9.29
1/30/2026,US_live_port,RGA,725,202.75
1/30/2026,US_live_port,TDC,-3072,28.52
1/30/2026,US_live_port,GWRE,-2436,140.76
1/30/2026,US_live_port,SGHC,1577,9.47
1/30/2026,US_live_port,SPGI,-193,499.214
1/30/2026,US_live_port,FULT,8936,20.65
1/30/2026,US_live_port,WSO,856,386.45
1/30/2026,US_live_port,NSP,-35,42.73
1/30/2026,US_live_port,ITT,3933,182.3
1/30/2026,US_live_port,QNST,3144,13.29
1/30/2026,US_live_port,SYK,-981,369.56
1/30/2026,US_live_port,THFF,-2098,65.16
1/30/2026,US_live_port,ELF,-1462,84.99
