Date,Port,ticker,shares,price
1/27/2026,US_live_port,MHO,1338,128.6
1/27/2026,US_live_port,MIDD,-3275,118.755
1/27/2026,US_live_port,MIR,-1183,25.37
1/27/2026,US_live_port,MIRM,2447,99.27
1/27/2026,US_live_port,MITK,-2909,10.69
1/27/2026,US_live_port,MKC,6653,63.41
1/27/2026,US_live_port,MKL,-359,2012.36
1/27/2026,US_live_port,MKSI,1890,229.6
1/27/2026,US_live_port,MKTX,-2866,168.38
1/27/2026,US_live_port,MLAB,3307,81.58
1/27/2026,US_live_port,MLI,-631,67.215
1/27/2026,US_live_port,MLKN,-3531,19.55
1/27/2026,US_live_port,MLM,-947,649.25
1/27/2026,US_live_port,MLR,-105,40.5
1/27/2026,US_live_port,MMI,5466,26.4
1/27/2026,US_live_port,MMM,1412,158.05
1/27/2026,US_live_port,MMS,-1652,96.88
1/27/2026,US_live_port,MMSI,446,82.4
1/27/2026,US_live_port,MMYT,-2200,62.77
1/27/2026,US_live_port,MNKD,-15108,5.59
1/27/2026,US_live_port,MNRO,-2747,20.03
1/27/2026,US_live_port,MNST,1811,81.41
1/27/2026,US_live_port,MO,4508,63.62
1/27/2026,US_live_port,MOD,582,146.9
1/27/2026,US_live_port,MOG/A,795,287.64
1/27/2026,US_live_port,MOH,222,184.12
1/27/2026,US_live_port,MORN,826,203.22
1/27/2026,US_live_port,MOS,7524,28.44
1/27/2026,US_live_port,MOV,-1513,22.63
1/27/2026,US_live_port,MP,-543,66.73
1/27/2026,US_live_port,MPC,886,171.79
1/27/2026,US_live_port,MPWR,-604,1095.49
1/27/2026,US_live_port,MQ,-11239,17.32
1/27/2026,US_live_port,MRCY,892,101.04
1/27/2026,US_live_port,MRK,-2748,107.92
1/27/2026,US_live_port,MRNA,6044,45.45
1/27/2026,US_live_port,MRSH,1602,179.18
1/27/2026,US_live_port,MRTN,-171,12.46
1/27/2026,US_live_port,MRVL,1257,82.93
1/27/2026,US_live_port,MS,786,182.66
1/27/2026,US_live_port,MSA,-1276,180.2
1/27/2026,US_live_port,MSBI,233,23.03
1/27/2026,US_live_port,MSCI,33,581.75
1/27/2026,US_live_port,MSEX,4654,52.62
1/27/2026,US_live_port,MSFT,-422,480.58
1/27/2026,US_live_port,MSGE,-4666,60.73
1/27/2026,US_live_port,MSGS,-1392,283.83
1/27/2026,US_live_port,MSI,-730,406.08
1/27/2026,US_live_port,MSM,1144,83.59
1/27/2026,US_live_port,MSTR,-8,161.58
1/27/2026,US_live_port,MTB,-500,217.49
1/27/2026,US_live_port,MTCH,-11804,31.72
1/27/2026,US_live_port,MTD,-212,1425.18
1/27/2026,US_live_port,MTDR,-1853,43.34
1/27/2026,US_live_port,MTG,9413,26.49
1/27/2026,US_live_port,MTH,637,69.57
1/27/2026,US_live_port,MTN,-21,133.5
1/27/2026,US_live_port,MTRN,79,134.64
1/27/2026,US_live_port,MTSI,-1693,219.2
1/27/2026,US_live_port,MTUS,2505,19.64
1/27/2026,US_live_port,MTW,195,13.1
1/27/2026,US_live_port,MTX,-1405,67.14
1/27/2026,US_live_port,MTZ,849,248.59
1/27/2026,US_live_port,MU,405,410.24
1/27/2026,US_live_port,MUR,1811,31.81
1/27/2026,US_live_port,MUSA,435,426.58
1/27/2026,US_live_port,MUX,-4566,27.97
1/27/2026,US_live_port,MWA,2622,26.94
1/27/2026,US_live_port,MXL,-3221,18.84
1/27/2026,US_live_port,MYE,12160,20.63
1/27/2026,US_live_port,MYGN,-1261,5.92
1/27/2026,US_live_port,MYRG,224,253.08
1/27/2026,US_live_port,MZTI,-1929,167.64
1/27/2026,US_live_port,NABL,-6939,6.58
1/27/2026,US_live_port,NAGE,-535,6.24
1/27/2026,US_live_port,NAT,-10838,4.1
1/27/2026,US_live_port,NAVI,465,12.04
1/27/2026,US_live_port,NBHC,-455,40.06
1/27/2026,US_live_port,NBIS,28,97.87
1/27/2026,US_live_port,NBIX,640,133.89
1/27/2026,US_live_port,NBN,1877,110.04
1/27/2026,US_live_port,NBR,157,67.26
1/27/2026,US_live_port,NBTB,-1049,43.42
1/27/2026,US_live_port,NCLH,-9737,20.86
1/27/2026,US_live_port,NCNO,11760,23.73
1/27/2026,US_live_port,NDAQ,1548,98.5
1/27/2026,US_live_port,NDSN,-28,273.28
1/27/2026,US_live_port,NE,3304,35.24
1/27/2026,US_live_port,NEE,-4082,87.15
1/27/2026,US_live_port,NEM,2655,127
1/27/2026,US_live_port,NEO,-2143,12.47
1/27/2026,US_live_port,NEOG,-1167,10.25
1/27/2026,US_live_port,NET,169,205.95
1/27/2026,US_live_port,NEU,-124,651.13
1/27/2026,US_live_port,NEXA,71,14.05
1/27/2026,US_live_port,NEXT,-924,5.18
1/27/2026,US_live_port,NFE,-222243,1.39
1/27/2026,US_live_port,NFG,-1908,83.17
1/27/2026,US_live_port,NFLX,-3850,85.58
1/27/2026,US_live_port,NGVC,-132,26.87
1/27/2026,US_live_port,NGVT,1573,66.88
1/27/2026,US_live_port,NHC,952,139.93
1/27/2026,US_live_port,NHI,-1143,79.23
1/27/2026,US_live_port,NI,-6595,44.39
1/27/2026,US_live_port,NIC,-33,143.43
1/27/2026,US_live_port,NJR,-1468,48.94
1/27/2026,US_live_port,NKE,1215,63.09
1/27/2026,US_live_port,NKTR,-2240,38.03
1/27/2026,US_live_port,NLY,946,24.36
1/27/2026,US_live_port,NMIH,2710,38.24
1/27/2026,US_live_port,NMRK,1550,17.18
1/27/2026,US_live_port,NN,-13114,14.33
1/27/2026,US_live_port,NNI,55,130.75
1/27/2026,US_live_port,NNN,-3656,42.17
1/27/2026,US_live_port,NOC,-964,678.74
1/27/2026,US_live_port,NOG,-702,24.03
1/27/2026,US_live_port,NOMD,263,12.52
1/27/2026,US_live_port,NOV,-6655,18.92
1/27/2026,US_live_port,NOVT,-17,138.88
1/27/2026,US_live_port,NOW,-84,131.8
1/27/2026,US_live_port,NPK,183,124.74
1/27/2026,US_live_port,NPKI,18423,13.86
1/27/2026,US_live_port,NPO,1792,238.26
1/27/2026,US_live_port,NRG,1977,156.04
1/27/2026,US_live_port,NRIM,-13588,23.07
1/27/2026,US_live_port,NSA,-610,31.99
1/27/2026,US_live_port,NSIT,-523,83.82
1/27/2026,US_live_port,NSP,-77,44.35
1/27/2026,US_live_port,NSSC,1185,38.48
1/27/2026,US_live_port,NTAP,-2336,99.89
1/27/2026,US_live_port,NTB,-2362,51.26
1/27/2026,US_live_port,NTCT,-5083,27.96
1/27/2026,US_live_port,NTGR,1935,21.76
1/27/2026,US_live_port,NTLA,-1801,14.83
1/27/2026,US_live_port,NTNX,-7770,41.24
1/27/2026,US_live_port,NTRA,-64,240.34
1/27/2026,US_live_port,NTRS,4291,149.96
1/27/2026,US_live_port,NU,8300,18.55
1/27/2026,US_live_port,NUE,1072,173.58
1/27/2026,US_live_port,NUS,6990,10.7
1/27/2026,US_live_port,NUVL,-14,106.45
1/27/2026,US_live_port,NVAX,-252,9.82
1/27/2026,US_live_port,NVCR,-1912,13.05
1/27/2026,US_live_port,NVDA,512,188.52
1/27/2026,US_live_port,NVR,4,7499.76
1/27/2026,US_live_port,NVST,-17088,24.11
1/27/2026,US_live_port,NVT,-746,113.16
1/27/2026,US_live_port,NWBI,-27373,12.76
1/27/2026,US_live_port,NWL,-241,4.36
1/27/2026,US_live_port,NWN,64,46.9
1/27/2026,US_live_port,NWPX,73,66.94
1/27/2026,US_live_port,NWSA,28134,26.65
1/27/2026,US_live_port,NX,7284,18.51
1/27/2026,US_live_port,NXPI,-1548,229.42
1/27/2026,US_live_port,NXRT,688,30.25
1/27/2026,US_live_port,NXST,-1440,209.42
1/27/2026,US_live_port,NYT,3133,72.82
1/27/2026,US_live_port,O,-2465,60.92
1/27/2026,US_live_port,OBK,-2558,41
1/27/2026,US_live_port,OC,-949,121.21
1/27/2026,US_live_port,OCFC,260,18.35
1/27/2026,US_live_port,OCUL,-10197,10.85
1/27/2026,US_live_port,ODC,2054,57.82
1/27/2026,US_live_port,ODFL,-87,174.44
1/27/2026,US_live_port,OEC,-10529,6.43
1/27/2026,US_live_port,OFG,-4046,37.9
1/27/2026,US_live_port,OFIX,194,13.33
1/27/2026,US_live_port,OGE,3642,43.86
1/27/2026,US_live_port,OGN,-5856,9
1/27/2026,US_live_port,OGS,324,79.18
1/27/2026,US_live_port,OHI,4565,43.18
1/27/2026,US_live_port,OI,14833,15.21
1/27/2026,US_live_port,OII,4454,30.97
1/27/2026,US_live_port,OIS,-6830,8.59
1/27/2026,US_live_port,OKE,649,77.74
1/27/2026,US_live_port,OKTA,-780,91.46
1/27/2026,US_live_port,OLED,-2481,117.64
1/27/2026,US_live_port,OLLI,-2167,111
1/27/2026,US_live_port,OLN,8948,22.87
1/27/2026,US_live_port,OMC,1058,78.03
1/27/2026,US_live_port,OMCL,2771,49.96
1/27/2026,US_live_port,OMER,-5080,12.67
1/27/2026,US_live_port,OMF,2361,65.17
1/27/2026,US_live_port,ON,-1902,62.63
1/27/2026,US_live_port,ONB,-420,23.875
1/27/2026,US_live_port,ONTO,720,208.46
1/27/2026,US_live_port,OPCH,-10868,35.33
1/27/2026,US_live_port,OPLN,-16509,30.12
1/27/2026,US_live_port,OPY,-873,75.62
1/27/2026,US_live_port,ORA,-911,126.2
1/27/2026,US_live_port,ORC,-1150,8.35
1/27/2026,US_live_port,ORCL,-2349,174.9
1/27/2026,US_live_port,ORI,3552,38.7
1/27/2026,US_live_port,ORLY,3561,100.62
1/27/2026,US_live_port,ORN,2812,12.08
1/27/2026,US_live_port,ORRF,-3287,36.06
1/27/2026,US_live_port,OSBC,-19307,19.82
1/27/2026,US_live_port,OSCR,1325,14.88
1/27/2026,US_live_port,OSG,-13311,5.97
1/27/2026,US_live_port,OSIS,477,276.97
1/27/2026,US_live_port,OSK,-403,150.39
1/27/2026,US_live_port,OSPN,-4837,12.02
1/27/2026,US_live_port,OSW,-8918,19.55
1/27/2026,US_live_port,OTIS,2223,90.55
1/27/2026,US_live_port,OTTR,-87,87.39
1/27/2026,US_live_port,OUT,-20790,24.85
1/27/2026,US_live_port,OVV,-2945,42.77
1/27/2026,US_live_port,OWL,-13160,14.53
1/27/2026,US_live_port,OXM,-947,37.22
1/27/2026,US_live_port,OXY,-6005,44.55
1/27/2026,US_live_port,OZK,596,46.47
1/27/2026,US_live_port,PAG,2582,160.4
1/27/2026,US_live_port,PAGS,18917,11.83
1/27/2026,US_live_port,PAHC,-4875,39.52
1/27/2026,US_live_port,PANW,-2380,183.5
1/27/2026,US_live_port,PAR,-131,28.11
1/27/2026,US_live_port,PARR,54,35.08
1/27/2026,US_live_port,PATH,4284,14.36
1/27/2026,US_live_port,PATK,-2034,129.93
1/27/2026,US_live_port,PAX,5599,15.95
1/27/2026,US_live_port,PAY,3355,29.44
1/27/2026,US_live_port,PAYC,4073,142.19
1/27/2026,US_live_port,PAYO,-1023,6.4
1/27/2026,US_live_port,PAYX,769,104.94
1/27/2026,US_live_port,PB,-2197,72.9
1/27/2026,US_live_port,PBF,-4424,33.04
1/27/2026,US_live_port,PBH,-1617,63.9
1/27/2026,US_live_port,PBI,-13805,10.17
1/27/2026,US_live_port,PCAR,418,120.81
1/27/2026,US_live_port,PCG,18322,15.17
1/27/2026,US_live_port,PCOR,3053,63.15
1/27/2026,US_live_port,PCRX,4472,19.85
1/27/2026,US_live_port,PCT,-7437,11.34
1/27/2026,US_live_port,PCTY,707,142.14
1/27/2026,US_live_port,PCVX,-1491,54.35
1/27/2026,US_live_port,PD,230,10.97
1/27/2026,US_live_port,PDFS,-7517,33.85
1/27/2026,US_live_port,PDM,1410,8.32
1/27/2026,US_live_port,PEB,-1723,11.63
1/27/2026,US_live_port,PEBO,-1211,31.97
1/27/2026,US_live_port,PECO,7262,35.42
1/27/2026,US_live_port,PEG,-2003,80.42
1/27/2026,US_live_port,PEGA,772,49.8
1/27/2026,US_live_port,PENG,-103,19.76
1/27/2026,US_live_port,PENN,5005,13.74
1/27/2026,US_live_port,PEP,-1765,148.78
1/27/2026,US_live_port,PFBC,-1027,84.49
1/27/2026,US_live_port,PFE,-756,26.5
1/27/2026,US_live_port,PFG,-2873,92.23
1/27/2026,US_live_port,PFGC,3472,97.43
1/27/2026,US_live_port,PFS,3653,20.83
1/27/2026,US_live_port,PFSI,-1827,149.46
1/27/2026,US_live_port,PG,821,148.34
1/27/2026,US_live_port,PGC,5155,29.42
1/27/2026,US_live_port,PGEN,-8791,4.73
1/27/2026,US_live_port,PGNY,77,24.25
1/27/2026,US_live_port,PGR,-179,208.08
1/27/2026,US_live_port,PH,-796,925.97
1/27/2026,US_live_port,PHM,-3212,123.88
1/27/2026,US_live_port,PHR,5229,15.19
1/27/2026,US_live_port,PI,-87,161.79
1/27/2026,US_live_port,PII,258,66.18
1/27/2026,US_live_port,PINS,12587,23.41
1/27/2026,US_live_port,PIPR,-847,88.2975
1/27/2026,US_live_port,PJT,-749,176.34
1/27/2026,US_live_port,PK,-9974,10.86
1/27/2026,US_live_port,PKE,-1138,23.77
1/27/2026,US_live_port,PKG,-317,223.62
1/27/2026,US_live_port,PLAB,26,35.62
1/27/2026,US_live_port,PLAY,-71,19.29
1/27/2026,US_live_port,PLD,948,128.7
1/27/2026,US_live_port,PLMR,-2584,121.87
1/27/2026,US_live_port,PLNT,192,92.68
1/27/2026,US_live_port,PLOW,1441,37.88
1/27/2026,US_live_port,PLPC,-56,241.01
1/27/2026,US_live_port,PLSE,-54,14.32
1/27/2026,US_live_port,PLTR,-2912,165.7
1/27/2026,US_live_port,PLUS,735,85.03
1/27/2026,US_live_port,PLXS,1840,173.51
1/27/2026,US_live_port,PM,3102,178.88
1/27/2026,US_live_port,PMT,-9670,13.53
1/27/2026,US_live_port,PNC,1035,223.7
1/27/2026,US_live_port,PNFP,5024,95.3
1/27/2026,US_live_port,PNR,-3583,107.6
1/27/2026,US_live_port,PNW,77,94.76
1/27/2026,US_live_port,PODD,734,264.91
1/27/2026,US_live_port,POOL,-1602,264.46
1/27/2026,US_live_port,POR,-3335,50.44
1/27/2026,US_live_port,POST,204,98.03
1/27/2026,US_live_port,POWI,-82,45.92
1/27/2026,US_live_port,POWL,-34,147.4267
1/27/2026,US_live_port,PPC,6758,43.27
1/27/2026,US_live_port,PPG,1991,110.28
1/27/2026,US_live_port,PPL,16893,36.72
1/27/2026,US_live_port,PR,-25647,15.3
1/27/2026,US_live_port,PRAA,130,15.81
1/27/2026,US_live_port,PRCT,8843,30.78
1/27/2026,US_live_port,PRDO,6592,31.65
1/27/2026,US_live_port,PRG,-1237,32.9
1/27/2026,US_live_port,PRGO,-754,14
1/27/2026,US_live_port,PRGS,645,41.66
1/27/2026,US_live_port,PRI,-1724,256.16
1/27/2026,US_live_port,PRIM,1456,151.94
1/27/2026,US_live_port,PRK,-562,161.1
1/27/2026,US_live_port,PRKS,9624,37.1
1/27/2026,US_live_port,PRLB,-2190,52.48
1/27/2026,US_live_port,PRM,-11520,26.73
1/27/2026,US_live_port,PRMB,-5702,19.04
1/27/2026,US_live_port,PRSU,-446,34.78
1/27/2026,US_live_port,PRTA,-281,9.73
1/27/2026,US_live_port,PRU,1035,107.42
1/27/2026,US_live_port,PRVA,4135,22.86
1/27/2026,US_live_port,PSA,365,277.7
1/27/2026,US_live_port,PSKY,-8711,11.55
1/27/2026,US_live_port,PSMT,-2546,142
1/27/2026,US_live_port,PSN,6187,71.41
1/27/2026,US_live_port,PSX,146,140.01
1/27/2026,US_live_port,PTC,1305,164.63
1/27/2026,US_live_port,PTCT,-4818,75.49
1/27/2026,US_live_port,PTEN,-5405,7.44
1/27/2026,US_live_port,PTGX,13,83.08
1/27/2026,US_live_port,PTN,6629,16.22
1/27/2026,US_live_port,PTON,-24791,5.87
1/27/2026,US_live_port,PUMP,4933,10.75
1/27/2026,US_live_port,PVH,-1529,62.36
1/27/2026,US_live_port,PVLA,-912,83.97
1/27/2026,US_live_port,PWP,-1359,22.31
1/27/2026,US_live_port,PWR,-1131,479.27
1/27/2026,US_live_port,PYPL,2117,55.51
1/27/2026,US_live_port,PZZA,-58,36.28
1/27/2026,US_live_port,QBTS,-5735,24.69
1/27/2026,US_live_port,QCOM,2802,153.04
1/27/2026,US_live_port,QCRH,230,88.13
1/27/2026,US_live_port,QDEL,-3585,27.28
1/27/2026,US_live_port,QGEN,-2285,54.22
1/27/2026,US_live_port,QLYS,264,133
1/27/2026,US_live_port,QNST,8135,14.22
1/27/2026,US_live_port,QS,-13633,10.15
1/27/2026,US_live_port,QTWO,685,65.14
1/27/2026,US_live_port,QURE,228,24.37
1/27/2026,US_live_port,R,1017,190.2
1/27/2026,US_live_port,RAMP,1145,25.17
1/27/2026,US_live_port,RARE,93,24.62
1/27/2026,US_live_port,RBC,656,504.54
1/27/2026,US_live_port,RBCAA,1961,70.82
1/27/2026,US_live_port,RBLX,116,72.14
1/27/2026,US_live_port,RCL,-621,290.58
1/27/2026,US_live_port,RCUS,105,22.99
1/27/2026,US_live_port,RDN,1672,33.05
1/27/2026,US_live_port,RDNT,-1581,72.5
1/27/2026,US_live_port,RDWR,-6956,25.34
1/27/2026,US_live_port,REG,10394,71.29
1/27/2026,US_live_port,REGN,250,771.25
1/27/2026,US_live_port,RELY,-708,13.84
1/27/2026,US_live_port,REPL,-4110,7.53
1/27/2026,US_live_port,RES,-402,6.52
1/27/2026,US_live_port,REX,466,33.46
1/27/2026,US_live_port,REXR,-2937,39.42
1/27/2026,US_live_port,REYN,-4465,23.22
1/27/2026,US_live_port,REZI,-4938,33.81
1/27/2026,US_live_port,RF,6180,27.87
1/27/2026,US_live_port,RGA,1706,196.61
1/27/2026,US_live_port,RGEN,-837,163.63
1/27/2026,US_live_port,RGLD,-345,293.73
1/27/2026,US_live_port,RGNX,4010,13.41
1/27/2026,US_live_port,RGP,-30407,4.34
1/27/2026,US_live_port,RGR,7926,37.96
1/27/2026,US_live_port,RGTI,-60,22.31
1/27/2026,US_live_port,RH,-633,209.81
1/27/2026,US_live_port,RHI,-92,27.75
1/27/2026,US_live_port,RHP,-3817,94.1
1/27/2026,US_live_port,RIG,20940,4.96
1/27/2026,US_live_port,RIGL,739,37.25
1/27/2026,US_live_port,RILY,15865,9.35
1/27/2026,US_live_port,RIOT,-5059,17.55
1/27/2026,US_live_port,RITM,6381,12.06
1/27/2026,US_live_port,RIVN,-666,15.27
1/27/2026,US_live_port,RJF,-384,169.02
1/27/2026,US_live_port,RKLB,-2059,87
1/27/2026,US_live_port,RKT,-14717,21.03
1/27/2026,US_live_port,RL,34,357.79
1/27/2026,US_live_port,RLI,-2468,57.32
1/27/2026,US_live_port,RLJ,-4262,7.44
1/27/2026,US_live_port,RMBS,1676,115.71
1/27/2026,US_live_port,RMD,-2498,255.5
1/27/2026,US_live_port,RNG,-4931,27.05
1/27/2026,US_live_port,RNR,498,274.39
1/27/2026,US_live_port,RNST,-1750,37.22
1/27/2026,US_live_port,ROAD,548,111.04
1/27/2026,US_live_port,ROCK,-6007,50.66
1/27/2026,US_live_port,ROG,-879,97.54
1/27/2026,US_live_port,ROIV,7312,22.53
1/27/2026,US_live_port,ROK,-597,419.75
1/27/2026,US_live_port,ROKU,190,104.58
1/27/2026,US_live_port,ROL,6135,63.49
1/27/2026,US_live_port,ROOT,791,69.85
1/27/2026,US_live_port,ROP,1485,369.27
1/27/2026,US_live_port,ROST,-711,186
1/27/2026,US_live_port,RPD,-9201,12.6
1/27/2026,US_live_port,RPM,-2432,107.29
1/27/2026,US_live_port,RPRX,602,40.74
1/27/2026,US_live_port,RRC,9709,35.75
1/27/2026,US_live_port,RRR,7130,60.4
1/27/2026,US_live_port,RRX,-963,154.59
1/27/2026,US_live_port,RS,-928,327.23
1/27/2026,US_live_port,RSG,202,217.19
1/27/2026,US_live_port,RSI,103,17.09
1/27/2026,US_live_port,RTX,1069,201.28
1/27/2026,US_live_port,RUM,-20867,5.99
1/27/2026,US_live_port,RUN,2416,20.72
1/27/2026,US_live_port,RUSHA,-1292,62.72
1/27/2026,US_live_port,RUSHB,3242,58.7
1/27/2026,US_live_port,RVLV,1684,29.06
1/27/2026,US_live_port,RVMD,-2344,99.82
1/27/2026,US_live_port,RVTY,-2851,114.61
1/27/2026,US_live_port,RWT,3462,5.92
1/27/2026,US_live_port,RXO,9210,14.53
1/27/2026,US_live_port,RXRX,-407,4.6
1/27/2026,US_live_port,RYAM,-457,8.35
1/27/2026,US_live_port,RYAN,-4645,46.58
1/27/2026,US_live_port,RYN,4734,23.08
1/27/2026,US_live_port,RYTM,638,105.53
1/27/2026,US_live_port,S,-222,15.11
1/27/2026,US_live_port,SABR,-5080,1.26
1/27/2026,US_live_port,SAFE,8842,13.95
1/27/2026,US_live_port,SAFT,2715,76.07
1/27/2026,US_live_port,SAH,1421,61.29
1/27/2026,US_live_port,SAIA,-325,350
1/27/2026,US_live_port,SAIC,133,103.7
1/27/2026,US_live_port,SAM,-258,219.18
1/27/2026,US_live_port,SANM,2130,143.19
1/27/2026,US_live_port,SBAC,-1315,186.79
1/27/2026,US_live_port,SBCF,-630,33.64
1/27/2026,US_live_port,SBGI,539,14.8
1/27/2026,US_live_port,SBH,-4518,15.21
1/27/2026,US_live_port,SBLK,9167,22.01
1/27/2026,US_live_port,SBRA,4597,18.51
1/27/2026,US_live_port,SBSI,-1342,32.35
1/27/2026,US_live_port,SBUX,-3320,95.72
1/27/2026,US_live_port,SCCO,-1208,191.285
1/27/2026,US_live_port,SCHL,871,34.05
1/27/2026,US_live_port,SCHW,-122,103.72
1/27/2026,US_live_port,SCI,3195,80.28
1/27/2026,US_live_port,SCL,-1156,56.14
1/27/2026,US_live_port,SCSC,-2814,41.13
1/27/2026,US_live_port,SD,5393,15.6
1/27/2026,US_live_port,SDGR,10901,14.88
1/27/2026,US_live_port,SDRL,-4530,38.75
1/27/2026,US_live_port,SEB,10,5038.71
1/27/2026,US_live_port,SEDG,4366,34.81
1/27/2026,US_live_port,SEI,439,53.9
1/27/2026,US_live_port,SEIC,1655,84.64
1/27/2026,US_live_port,SENEA,34,116.49
1/27/2026,US_live_port,SF,2849,84.2267
1/27/2026,US_live_port,SFBS,-432,80.54
1/27/2026,US_live_port,SFIX,996,5.64
1/27/2026,US_live_port,SFL,3789,8.36
1/27/2026,US_live_port,SFM,-2546,70.89
1/27/2026,US_live_port,SFNC,8716,20.21
1/27/2026,US_live_port,SG,-174,6.47
1/27/2026,US_live_port,SGHC,2555,9.82
1/27/2026,US_live_port,SGI,-4310,90.72
1/27/2026,US_live_port,SGRY,-129,15.3
1/27/2026,US_live_port,SHAK,-467,87.32
1/27/2026,US_live_port,SHBI,1534,18.54
1/27/2026,US_live_port,SHC,-609,18.58
1/27/2026,US_live_port,SHEN,4389,11.1
1/27/2026,US_live_port,SHO,-10701,8.85
1/27/2026,US_live_port,SHOO,-648,43.99
1/27/2026,US_live_port,SHW,-601,346.08
1/27/2026,US_live_port,SIBN,1564,17.03
1/27/2026,US_live_port,SIG,-56,90.56
1/27/2026,US_live_port,SIGA,-239,6.82
1/27/2026,US_live_port,SIGI,2029,80.62
1/27/2026,US_live_port,SIRI,-2525,20.19
1/27/2026,US_live_port,SITC,226,6.07
1/27/2026,US_live_port,SITE,356,144.38
1/27/2026,US_live_port,SITM,-442,358.08
1/27/2026,US_live_port,SJM,2698,105.25
1/27/2026,US_live_port,SKT,-4539,32.48
1/27/2026,US_live_port,SKWD,7282,44.97
1/27/2026,US_live_port,SKY,-1619,86.17
1/27/2026,US_live_port,SKYW,719,98.2
1/27/2026,US_live_port,SLAB,-2571,140.51
1/27/2026,US_live_port,SLB,-2909,50.66
1/27/2026,US_live_port,SLDB,10043,6.57
1/27/2026,US_live_port,SLG,-1238,44.91
1/27/2026,US_live_port,SLGN,-139,42.65
1/27/2026,US_live_port,SLM,-2674,27.14
1/27/2026,US_live_port,SLNO,330,43.16
1/27/2026,US_live_port,SLP,5219,19.57
1/27/2026,US_live_port,SLVM,1460,50.42
1/27/2026,US_live_port,SM,2530,19.28
1/27/2026,US_live_port,SMBC,-529,61.15
1/27/2026,US_live_port,SMBK,-441,39.45
1/27/2026,US_live_port,SMCI,-2571,31.2
1/27/2026,US_live_port,SMG,-3456,63.23
1/27/2026,US_live_port,SMMT,-990,15.9
1/27/2026,US_live_port,SMP,-1092,39.87
1/27/2026,US_live_port,SMPL,15837,19.6
1/27/2026,US_live_port,SMR,-22026,19.2
1/27/2026,US_live_port,SMTC,-864,79.49
1/27/2026,US_live_port,SNA,-140,367.82
1/27/2026,US_live_port,SNAP,40645,7.46
1/27/2026,US_live_port,SNDR,-3623,29.55
1/27/2026,US_live_port,SNDX,5929,21.31
1/27/2026,US_live_port,SNEX,-1992,48.2933
1/27/2026,US_live_port,SNOW,-58,212.75
1/27/2026,US_live_port,SNPS,98,502.7
1/27/2026,US_live_port,SNX,96,158.43
1/27/2026,US_live_port,SO,481,88.84
1/27/2026,US_live_port,SOC,507,9.87
1/27/2026,US_live_port,SOFI,-1682,25.46
1/27/2026,US_live_port,SON,-967,48.13
1/27/2026,US_live_port,SONO,-2383,14.74
1/27/2026,US_live_port,SOUN,-13161,9.94
1/27/2026,US_live_port,SPB,-514,65.26
1/27/2026,US_live_port,SPG,-2613,184.56
1/27/2026,US_live_port,SPGI,-407,498.155
1/27/2026,US_live_port,SPNT,112,19.77
1/27/2026,US_live_port,SPOT,1113,511.7
1/27/2026,US_live_port,SPSC,-1509,91.98
1/27/2026,US_live_port,SPXC,1655,215.68
1/27/2026,US_live_port,SR,219,84.77
1/27/2026,US_live_port,SRCE,4149,66.72
1/27/2026,US_live_port,SRE,4700,87.11
1/27/2026,US_live_port,SRI,14288,6.82
1/27/2026,US_live_port,SRPT,7410,22.17
1/27/2026,US_live_port,SRRK,609,43.99
1/27/2026,US_live_port,SSB,-2623,101.03
1/27/2026,US_live_port,SSD,-33,179.41
1/27/2026,US_live_port,SSNC,-6399,85.49
1/27/2026,US_live_port,SSTI,9883,7.18
1/27/2026,US_live_port,ST,675,35.24
1/27/2026,US_live_port,STAA,118,19.04
1/27/2026,US_live_port,STAG,2718,37.13
1/27/2026,US_live_port,STBA,-403,42.11
1/27/2026,US_live_port,STC,1093,67.41
1/27/2026,US_live_port,STE,-2201,263.07
1/27/2026,US_live_port,STEL,-1985,32.63
1/27/2026,US_live_port,STEP,2872,73.26
1/27/2026,US_live_port,STGW,-573,6.18
1/27/2026,US_live_port,STLD,-1936,175.65
1/27/2026,US_live_port,STNE,9216,16.59
1/27/2026,US_live_port,STRA,946,83.94
1/27/2026,US_live_port,STRL,701,372.25
1/27/2026,US_live_port,STRT,-638,78.83
1/27/2026,US_live_port,STT,4082,127.62
1/27/2026,US_live_port,STWD,2301,18.26
1/27/2026,US_live_port,STX,10,371.76
1/27/2026,US_live_port,STZ,-3134,161.25
1/27/2026,US_live_port,SUI,1863,127.04
1/27/2026,US_live_port,SUPN,-3181,49.44
1/27/2026,US_live_port,SVRA,10348,5.85
1/27/2026,US_live_port,SWBI,-6920,11.37
1/27/2026,US_live_port,SWK,-830,81.06
1/27/2026,US_live_port,SWKS,-1274,60.05
1/27/2026,US_live_port,SWX,-616,83.86
1/27/2026,US_live_port,SXC,-6285,8.08
1/27/2026,US_live_port,SXI,-27,245.08
1/27/2026,US_live_port,SXT,41,94.57
1/27/2026,US_live_port,SYBT,917,68.1
1/27/2026,US_live_port,SYF,-3333,73
1/27/2026,US_live_port,SYK,-789,354.57
1/27/2026,US_live_port,SYNA,-415,84.92
1/27/2026,US_live_port,SYRE,-700,33.36
1/27/2026,US_live_port,SYY,47,83.92
1/27/2026,US_live_port,T,-3210,23
1/27/2026,US_live_port,TALO,3223,11.73
1/27/2026,US_live_port,TAP,-5481,48.46
1/27/2026,US_live_port,TARS,-3323,68.15
