Date,Port,ticker,shares,price
1/28/2026,US_live_port,MIRM,2567,100.85
1/28/2026,US_live_port,MITK,-13776,10.47
1/28/2026,US_live_port,MKC,6181,61.86
1/28/2026,US_live_port,MKL,-244,2010.58
1/28/2026,US_live_port,MKSI,1069,236.05
1/28/2026,US_live_port,MKTX,-2293,168.56
1/28/2026,US_live_port,MLAB,-10,78.94
1/28/2026,US_live_port,MLI,-677,67.255
1/28/2026,US_live_port,MLKN,4857,19.16
1/28/2026,US_live_port,MLM,-501,650.23
1/28/2026,US_live_port,MLR,-57,40.09
1/28/2026,US_live_port,MMI,6343,26.45
1/28/2026,US_live_port,MMM,1560,155.94
1/28/2026,US_live_port,MMS,216,94.79
1/28/2026,US_live_port,MMSI,857,80.5
1/28/2026,US_live_port,MMYT,-916,60.27
1/28/2026,US_live_port,MNKD,-12943,5.64
1/28/2026,US_live_port,MNRO,-3299,20.05
1/28/2026,US_live_port,MNST,2231,80.92
1/28/2026,US_live_port,MO,7810,63.13
1/28/2026,US_live_port,MOD,428,146.9
1/28/2026,US_live_port,MOG/A,703,286.32
1/28/2026,US_live_port,MOH,210,187
1/28/2026,US_live_port,MORN,1116,204.6
1/28/2026,US_live_port,MOS,11107,28.14
1/28/2026,US_live_port,MOV,7091,22.28
1/28/2026,US_live_port,MP,-180,67.01
1/28/2026,US_live_port,MPC,820,172.01
1/28/2026,US_live_port,MPWR,-617,1161.78
1/28/2026,US_live_port,MQ,-11262,17.24
1/28/2026,US_live_port,MRCY,895,100.02
1/28/2026,US_live_port,MRK,-1540,106.9
1/28/2026,US_live_port,MRNA,5504,45.3
1/28/2026,US_live_port,MRSH,999,178.18
1/28/2026,US_live_port,MRTN,30729,12.46
1/28/2026,US_live_port,MRVL,3812,83.62
1/28/2026,US_live_port,MS,219,182.34
1/28/2026,US_live_port,MSA,-1132,175.78
1/28/2026,US_live_port,MSBI,1061,22.86
1/28/2026,US_live_port,MSCI,-390,614.87
1/28/2026,US_live_port,MSEX,2351,51.62
1/28/2026,US_live_port,MSFT,-365,481.63
1/28/2026,US_live_port,MSGE,-3302,60.16
1/28/2026,US_live_port,MSGS,-1740,286.05
1/28/2026,US_live_port,MSI,-695,405.08
1/28/2026,US_live_port,MSM,1391,83.48
1/28/2026,US_live_port,MSTR,775,158.45
1/28/2026,US_live_port,MTB,1897,216.89
1/28/2026,US_live_port,MTCH,-12157,31.365
1/28/2026,US_live_port,MTD,-139,1401.64
1/28/2026,US_live_port,MTDR,-4800,43.96
1/28/2026,US_live_port,MTG,6499,26.43
1/28/2026,US_live_port,MTH,615,69.18
1/28/2026,US_live_port,MTN,-637,132.97
1/28/2026,US_live_port,MTRN,333,135.22
1/28/2026,US_live_port,MTSI,-1303,226.25
1/28/2026,US_live_port,MTUS,238,19.26
1/28/2026,US_live_port,MTW,-7169,12.7
1/28/2026,US_live_port,MTX,-3229,66.27
1/28/2026,US_live_port,MTZ,1788,244.75
1/28/2026,US_live_port,MU,333,435.28
1/28/2026,US_live_port,MUR,2655,31.42
1/28/2026,US_live_port,MUSA,887,421.74
1/28/2026,US_live_port,MUX,-2995,29.05
1/28/2026,US_live_port,MWA,3501,26.71
1/28/2026,US_live_port,MXL,-1309,19.14
1/28/2026,US_live_port,MYE,9110,20.1
1/28/2026,US_live_port,MYGN,-151,5.72
1/28/2026,US_live_port,MYRG,52,251.55
1/28/2026,US_live_port,MZTI,-369,166.28
1/28/2026,US_live_port,NABL,-4447,6.4
1/28/2026,US_live_port,NAGE,-395,6.03
1/28/2026,US_live_port,NAT,21420,4.19
1/28/2026,US_live_port,NAVI,-8775,9.81
1/28/2026,US_live_port,NBHC,-458,39.86
1/28/2026,US_live_port,NBIS,957,100.43
1/28/2026,US_live_port,NBIX,-413,134.66
1/28/2026,US_live_port,NBN,1134,114.29
1/28/2026,US_live_port,NBR,213,66.07
1/28/2026,US_live_port,NBTB,-2134,42.62
1/28/2026,US_live_port,NCLH,-9681,20.79
1/28/2026,US_live_port,NCNO,13259,23.23
1/28/2026,US_live_port,NDAQ,1164,98.71
1/28/2026,US_live_port,NDSN,870,271.94
1/28/2026,US_live_port,NE,3994,34.62
1/28/2026,US_live_port,NEE,-3463,87.57
1/28/2026,US_live_port,NEM,1893,131.95
1/28/2026,US_live_port,NEO,-2214,12.38
1/28/2026,US_live_port,NEOG,-568,10.35
1/28/2026,US_live_port,NET,251,184.88
1/28/2026,US_live_port,NEU,377,651.55
1/28/2026,US_live_port,NEXA,-21987,14.12
1/28/2026,US_live_port,NEXT,-180,5.25
1/28/2026,US_live_port,NFE,-126873,1.36
1/28/2026,US_live_port,NFG,-3741,83.09
1/28/2026,US_live_port,NFLX,-3503,84.64
1/28/2026,US_live_port,NGVC,3470,25.93
1/28/2026,US_live_port,NGVT,-657,66.25
1/28/2026,US_live_port,NHC,589,139.09
1/28/2026,US_live_port,NHI,-903,78.33
1/28/2026,US_live_port,NI,-8463,44.33
1/28/2026,US_live_port,NIC,-106,141.57
1/28/2026,US_live_port,NJR,556,48.7
1/28/2026,US_live_port,NKE,1098,62.24
1/28/2026,US_live_port,NKTR,-3061,35.91
1/28/2026,US_live_port,NLY,-19592,24.25
1/28/2026,US_live_port,NMIH,5404,38.04
1/28/2026,US_live_port,NMRK,8161,17.35
1/28/2026,US_live_port,NN,-12261,14.98
1/28/2026,US_live_port,NNI,99,128.83
1/28/2026,US_live_port,NNN,-3893,41.37
1/28/2026,US_live_port,NOC,-1038,689.13
1/28/2026,US_live_port,NOG,-3359,24.36
1/28/2026,US_live_port,NOMD,185,12.28
1/28/2026,US_live_port,NOV,-5368,18.38
1/28/2026,US_live_port,NOVT,1430,138.99
1/28/2026,US_live_port,NOW,-257,129.62
1/28/2026,US_live_port,NPK,358,122.11
1/28/2026,US_live_port,NPKI,12460,13.6
1/28/2026,US_live_port,NPO,1873,233.93
1/28/2026,US_live_port,NRG,1652,155.11
1/28/2026,US_live_port,NRIM,-3785,22.61
1/28/2026,US_live_port,NSA,-1454,31.52
1/28/2026,US_live_port,NSIT,-902,84.19
1/28/2026,US_live_port,NSP,-48,40.74
1/28/2026,US_live_port,NSSC,1410,38.51
1/28/2026,US_live_port,NTAP,-3843,99.33
1/28/2026,US_live_port,NTB,-5491,50.84
1/28/2026,US_live_port,NTCT,-7153,28.07
1/28/2026,US_live_port,NTGR,1499,21.42
1/28/2026,US_live_port,NTLA,-300,13.82
1/28/2026,US_live_port,NTNX,-4877,41.78
1/28/2026,US_live_port,NTRA,136,235.93
1/28/2026,US_live_port,NTRS,2470,150.25
1/28/2026,US_live_port,NU,7813,18.76
1/28/2026,US_live_port,NUE,1181,173.18
1/28/2026,US_live_port,NUS,2847,10.1
1/28/2026,US_live_port,NUVL,-82,100.27
1/28/2026,US_live_port,NVAX,-1146,9.23
1/28/2026,US_live_port,NVCR,-2997,12.58
1/28/2026,US_live_port,NVDA,347,191.52
1/28/2026,US_live_port,NVR,-25,7626.08
1/28/2026,US_live_port,NVST,-13126,24.08
1/28/2026,US_live_port,NVT,1379,114.15
1/28/2026,US_live_port,NWBI,-7460,12.55
1/28/2026,US_live_port,NWL,-886,4.31
1/28/2026,US_live_port,NWN,64,46.22
1/28/2026,US_live_port,NWPX,1283,66.15
1/28/2026,US_live_port,NWSA,28022,26.59
1/28/2026,US_live_port,NX,5265,18.37
1/28/2026,US_live_port,NXPI,-2545,240.03
1/28/2026,US_live_port,NXRT,921,29.58
1/28/2026,US_live_port,NXST,-1139,207.31
1/28/2026,US_live_port,NYT,233,72.57
1/28/2026,US_live_port,O,-2669,60.07
1/28/2026,US_live_port,OBK,-4364,40.73
1/28/2026,US_live_port,OC,-1433,120.57
1/28/2026,US_live_port,OCFC,277,18.23
1/28/2026,US_live_port,OCUL,-7644,10.28
1/28/2026,US_live_port,ODC,836,57.48
1/28/2026,US_live_port,ODFL,-44,172.72
1/28/2026,US_live_port,OEC,-1499,6.3
1/28/2026,US_live_port,OFG,-2941,37.73
1/28/2026,US_live_port,OFIX,741,13.14
1/28/2026,US_live_port,OGE,3898,43.51
1/28/2026,US_live_port,OGN,-10716,8.89
1/28/2026,US_live_port,OGS,231,78.01
1/28/2026,US_live_port,OHI,866,43.16
1/28/2026,US_live_port,OI,11033,15.03
1/28/2026,US_live_port,OII,5237,29.67
1/28/2026,US_live_port,OIS,528,8.39
1/28/2026,US_live_port,OKE,3582,79.26
1/28/2026,US_live_port,OKTA,-1541,90.74
1/28/2026,US_live_port,OLED,-2751,118.03
1/28/2026,US_live_port,OLLI,-1859,106.83
1/28/2026,US_live_port,OLN,4649,22.74
1/28/2026,US_live_port,OMC,1068,76.54
1/28/2026,US_live_port,OMCL,4433,49.04
1/28/2026,US_live_port,OMER,-2654,11.81
1/28/2026,US_live_port,OMF,4648,65.05
1/28/2026,US_live_port,ON,-3252,64.93
1/28/2026,US_live_port,ONB,-2929,23.77
1/28/2026,US_live_port,ONTO,479,213.7
1/28/2026,US_live_port,OPCH,-9168,34.72
1/28/2026,US_live_port,OPLN,-13910,30.14
1/28/2026,US_live_port,OPY,-882,75.18
1/28/2026,US_live_port,ORA,-1146,127.97
1/28/2026,US_live_port,ORC,-2474,8.32
1/28/2026,US_live_port,ORCL,-2326,172.8
1/28/2026,US_live_port,ORI,5885,39.05
1/28/2026,US_live_port,ORLY,3254,101.37
1/28/2026,US_live_port,ORN,948,12.05
1/28/2026,US_live_port,ORRF,-3164,34.57
1/28/2026,US_live_port,OSBC,-6099,19.51
1/28/2026,US_live_port,OSCR,2130,14.87
1/28/2026,US_live_port,OSG,-11347,5.75
1/28/2026,US_live_port,OSIS,415,271.39
1/28/2026,US_live_port,OSK,-398,146.16
1/28/2026,US_live_port,OSPN,-8124,11.68
1/28/2026,US_live_port,OSW,-16480,19.37
1/28/2026,US_live_port,OTIS,1914,88.6
1/28/2026,US_live_port,OTTR,-373,86.57
1/28/2026,US_live_port,OUT,-19656,24.41
1/28/2026,US_live_port,OVV,-7854,42.76
1/28/2026,US_live_port,OWL,-15131,14.5
1/28/2026,US_live_port,OXM,-754,36.95
1/28/2026,US_live_port,OXY,-3373,44.83
1/28/2026,US_live_port,OZK,-1249,46.8
1/28/2026,US_live_port,PAG,-132,159.41
1/28/2026,US_live_port,PAGS,27467,11.97
1/28/2026,US_live_port,PAHC,-3183,38.8
1/28/2026,US_live_port,PANW,-2907,183.74
1/28/2026,US_live_port,PAR,-1096,28.55
1/28/2026,US_live_port,PARR,34,36.24
1/28/2026,US_live_port,PATH,5493,14.11
1/28/2026,US_live_port,PATK,-522,129.67
1/28/2026,US_live_port,PAX,2151,15.45
1/28/2026,US_live_port,PAY,5090,28.39
1/28/2026,US_live_port,PAYC,3125,139.65
1/28/2026,US_live_port,PAYO,9403,6.3
1/28/2026,US_live_port,PAYX,-1114,102.45
1/28/2026,US_live_port,PB,-948,67.11
1/28/2026,US_live_port,PBF,-4861,32.9
1/28/2026,US_live_port,PBH,-1577,63.15
1/28/2026,US_live_port,PBI,-6971,10.13
1/28/2026,US_live_port,PCAR,-2868,123.06
1/28/2026,US_live_port,PCG,16619,14.93
1/28/2026,US_live_port,PCOR,5751,62.2
1/28/2026,US_live_port,PCRX,3682,20.38
1/28/2026,US_live_port,PCT,-2918,11.35
1/28/2026,US_live_port,PCTY,1039,140.69
1/28/2026,US_live_port,PCVX,-2052,51.37
1/28/2026,US_live_port,PD,340,10.76
1/28/2026,US_live_port,PDFS,-5101,34.46
1/28/2026,US_live_port,PDM,-11745,8.02
1/28/2026,US_live_port,PEB,-1635,11.31
1/28/2026,US_live_port,PEBO,-533,31.46
1/28/2026,US_live_port,PECO,12606,35.19
1/28/2026,US_live_port,PEG,-2774,81.45
1/28/2026,US_live_port,PEGA,607,49.35
1/28/2026,US_live_port,PENG,-44,19.72
1/28/2026,US_live_port,PENN,2058,13.25
1/28/2026,US_live_port,PEP,-3104,148.5
1/28/2026,US_live_port,PFBC,-724,82.72
1/28/2026,US_live_port,PFE,11712,25.86
1/28/2026,US_live_port,PFG,-4546,94.05
1/28/2026,US_live_port,PFGC,2161,97.38
1/28/2026,US_live_port,PFS,-4163,22.22
1/28/2026,US_live_port,PFSI,-1173,146.98
1/28/2026,US_live_port,PG,720,147.34
1/28/2026,US_live_port,PGC,1970,29.23
1/28/2026,US_live_port,PGEN,-8916,4.46
1/28/2026,US_live_port,PGNY,73,24.53
1/28/2026,US_live_port,PGR,-2687,212.74
1/28/2026,US_live_port,PH,-772,916.27
1/28/2026,US_live_port,PHM,-1552,123.27
1/28/2026,US_live_port,PHR,1106,14.66
1/28/2026,US_live_port,PI,-227,161.56
1/28/2026,US_live_port,PII,292,64.94
1/28/2026,US_live_port,PINS,6033,22.56
1/28/2026,US_live_port,PIPR,-1032,88.4
1/28/2026,US_live_port,PJT,-1219,178.73
1/28/2026,US_live_port,PK,-25762,10.73
1/28/2026,US_live_port,PKE,-595,23.36
1/28/2026,US_live_port,PKG,1299,217.61
1/28/2026,US_live_port,PLAB,36,35.94
1/28/2026,US_live_port,PLAY,-114,19.22
1/28/2026,US_live_port,PLD,491,127.13
1/28/2026,US_live_port,PLMR,-1193,119.7
1/28/2026,US_live_port,PLNT,86,91.63
1/28/2026,US_live_port,PLOW,2411,37
1/28/2026,US_live_port,PLPC,-147,248.09
1/28/2026,US_live_port,PLSE,-56,13.55
1/28/2026,US_live_port,PLTR,-3831,157.35
1/28/2026,US_live_port,PLUS,555,84.15
1/28/2026,US_live_port,PLXS,1367,180.85
1/28/2026,US_live_port,PM,3415,178.59
1/28/2026,US_live_port,PMT,-4918,13.48
1/28/2026,US_live_port,PNC,1403,221.39
1/28/2026,US_live_port,PNFP,5522,93.77
1/28/2026,US_live_port,PNR,-5819,105.17
1/28/2026,US_live_port,PNW,-2591,93.68
1/28/2026,US_live_port,PODD,420,258.2
1/28/2026,US_live_port,POOL,-1206,258.48
1/28/2026,US_live_port,POR,103,49.93
1/28/2026,US_live_port,POST,-1611,97.79
1/28/2026,US_live_port,POWI,-1633,46.77
1/28/2026,US_live_port,POWL,-14,147.8133
1/28/2026,US_live_port,PPC,7138,43.06
1/28/2026,US_live_port,PPG,-769,113.96
1/28/2026,US_live_port,PPL,15213,36.7
1/28/2026,US_live_port,PR,-37273,15.54
1/28/2026,US_live_port,PRAA,-16544,12.955
1/28/2026,US_live_port,PRCT,9633,30.02
1/28/2026,US_live_port,PRDO,-869,31.79
1/28/2026,US_live_port,PRG,-1104,32.49
1/28/2026,US_live_port,PRGO,-365,13.95
1/28/2026,US_live_port,PRGS,570,41.41
1/28/2026,US_live_port,PRI,-1364,259.44
1/28/2026,US_live_port,PRIM,483,149.13
1/28/2026,US_live_port,PRK,-410,158.8
1/28/2026,US_live_port,PRKS,7982,37.41
1/28/2026,US_live_port,PRLB,-2206,51.86
1/28/2026,US_live_port,PRM,-8227,26.48
1/28/2026,US_live_port,PRMB,-8847,18.73
1/28/2026,US_live_port,PRSU,-1066,34.6
1/28/2026,US_live_port,PRTA,-740,9.14
1/28/2026,US_live_port,PRU,337,107.69
1/28/2026,US_live_port,PRVA,3419,22.77
1/28/2026,US_live_port,PSA,592,273.86
1/28/2026,US_live_port,PSKY,-7416,11.34
1/28/2026,US_live_port,PSMT,-2718,142
1/28/2026,US_live_port,PSN,-24,71.71
1/28/2026,US_live_port,PSX,26,142.08
1/28/2026,US_live_port,PTC,1612,161.91
1/28/2026,US_live_port,PTCT,11,75.6
1/28/2026,US_live_port,PTEN,-6965,7.33
1/28/2026,US_live_port,PTGX,11,81.76
1/28/2026,US_live_port,PTN,5489,16.95
1/28/2026,US_live_port,PTON,-29214,5.84
1/28/2026,US_live_port,PUMP,10455,10.66
1/28/2026,US_live_port,PVH,-1817,61.23
1/28/2026,US_live_port,PVLA,-1424,78.71
1/28/2026,US_live_port,PWP,-397,22.53
1/28/2026,US_live_port,PWR,-735,481.28
1/28/2026,US_live_port,PYPL,-613,54.08
1/28/2026,US_live_port,PZZA,-40,35.71
1/28/2026,US_live_port,QBTS,-3829,24.97
1/28/2026,US_live_port,QCOM,3332,152.7
1/28/2026,US_live_port,QCRH,-568,89.49
1/28/2026,US_live_port,QDEL,-4411,26.79
1/28/2026,US_live_port,QGEN,-2997,53.99
1/28/2026,US_live_port,QLYS,343,132.69
1/28/2026,US_live_port,QNST,3452,13.99
1/28/2026,US_live_port,QS,-11610,9.93
1/28/2026,US_live_port,QTWO,474,65.09
1/28/2026,US_live_port,QURE,140,23.02
1/28/2026,US_live_port,R,843,190.63
1/28/2026,US_live_port,RAMP,1097,24.83
1/28/2026,US_live_port,RARE,497,24.44
1/28/2026,US_live_port,RBC,233,508.95
1/28/2026,US_live_port,RBCAA,879,70.26
1/28/2026,US_live_port,RBLX,-2259,75.27
1/28/2026,US_live_port,RCL,-680,291.6
1/28/2026,US_live_port,RCUS,48,21.7
1/28/2026,US_live_port,RDN,6082,32.94
1/28/2026,US_live_port,RDNT,-1676,71.66
1/28/2026,US_live_port,RDWR,1286,25.06
1/28/2026,US_live_port,REG,10582,70.45
1/28/2026,US_live_port,REGN,553,751.13
1/28/2026,US_live_port,RELY,-826,13.61
1/28/2026,US_live_port,REPL,-4356,7.36
1/28/2026,US_live_port,RES,-366,6.35
1/28/2026,US_live_port,REX,1379,33.6
1/28/2026,US_live_port,REXR,-3160,38.9
1/28/2026,US_live_port,REYN,-6427,22.56
1/28/2026,US_live_port,REZI,158,33.34
1/28/2026,US_live_port,RF,7748,27.86
1/28/2026,US_live_port,RGA,2205,196.74
1/28/2026,US_live_port,RGEN,-1082,160.05
1/28/2026,US_live_port,RGLD,-653,301.21
1/28/2026,US_live_port,RGNX,3987,11.01
1/28/2026,US_live_port,RGP,-5211,4.24
1/28/2026,US_live_port,RGR,-57,37.52
1/28/2026,US_live_port,RGTI,-1628,22.01
1/28/2026,US_live_port,RH,-729,204.55
1/28/2026,US_live_port,RHI,-72,26.95
1/28/2026,US_live_port,RHP,-2979,93.48
1/28/2026,US_live_port,RIG,6650,4.87
1/28/2026,US_live_port,RIGL,69,35.25
1/28/2026,US_live_port,RILY,13521,9.41
1/28/2026,US_live_port,RIOT,1819,17.55
1/28/2026,US_live_port,RITM,3251,11.9
1/28/2026,US_live_port,RIVN,1759,15.2
1/28/2026,US_live_port,RJF,-1086,168.31
1/28/2026,US_live_port,RKLB,-510,88.57
1/28/2026,US_live_port,RKT,-15367,20.76
1/28/2026,US_live_port,RL,14,352.99
1/28/2026,US_live_port,RLI,-3160,56.98
1/28/2026,US_live_port,RLJ,-3731,7.27
1/28/2026,US_live_port,RMBS,-448,124.44
1/28/2026,US_live_port,RMD,-2154,257.72
1/28/2026,US_live_port,RNG,-2210,26.99
1/28/2026,US_live_port,RNR,372,275.4
1/28/2026,US_live_port,RNST,-4999,38.35
1/28/2026,US_live_port,ROAD,552,113.35
1/28/2026,US_live_port,ROCK,-4469,51.07
1/28/2026,US_live_port,ROG,-704,96.06
1/28/2026,US_live_port,ROIV,10086,21.91
1/28/2026,US_live_port,ROK,-438,414.9
1/28/2026,US_live_port,ROKU,256,100.84
1/28/2026,US_live_port,ROL,4721,62.83
1/28/2026,US_live_port,ROOT,1412,65.79
1/28/2026,US_live_port,ROP,-237,360.37
1/28/2026,US_live_port,ROST,-1011,186.04
1/28/2026,US_live_port,RPD,-3153,12.53
1/28/2026,US_live_port,RPM,-1172,106.85
1/28/2026,US_live_port,RPRX,-13325,40.41
1/28/2026,US_live_port,RRC,8533,36.74
1/28/2026,US_live_port,RRR,6376,61.24
1/28/2026,US_live_port,RRX,-1040,156.74
1/28/2026,US_live_port,RS,-1484,325.86
1/28/2026,US_live_port,RSG,-1101,217.6
1/28/2026,US_live_port,RSI,116,16.75
1/28/2026,US_live_port,RTX,1323,199.46
1/28/2026,US_live_port,RUM,-24253,5.96
1/28/2026,US_live_port,RUN,1233,21.41
1/28/2026,US_live_port,RUSHA,-802,62.28
1/28/2026,US_live_port,RUSHB,2563,57.91
1/28/2026,US_live_port,RVLV,2321,28.55
1/28/2026,US_live_port,RVMD,-1977,97.33
1/28/2026,US_live_port,RVTY,-3642,111.13
1/28/2026,US_live_port,RWT,1954,5.86
1/28/2026,US_live_port,RXO,-223,14.6
1/28/2026,US_live_port,RXRX,-1114,4.47
1/28/2026,US_live_port,RYAM,-95,8.53
1/28/2026,US_live_port,RYAN,-3835,47.55
1/28/2026,US_live_port,RYN,1255,22.49
1/28/2026,US_live_port,RYTM,832,102.67
1/28/2026,US_live_port,S,-2585,14.93
1/28/2026,US_live_port,SABR,-6925,1.21
1/28/2026,US_live_port,SAFE,5823,13.67
1/28/2026,US_live_port,SAFT,1861,75.97
1/28/2026,US_live_port,SAH,1140,61.7
1/28/2026,US_live_port,SAIA,-443,349.87
1/28/2026,US_live_port,SAIC,163,103.55
1/28/2026,US_live_port,SAM,-364,213.34
1/28/2026,US_live_port,SANM,1315,152.65
1/28/2026,US_live_port,SB,-14634,5.45
1/28/2026,US_live_port,SBAC,-551,184.16
1/28/2026,US_live_port,SBCF,-383,33.56
1/28/2026,US_live_port,SBGI,1315,14.22
1/28/2026,US_live_port,SBH,-8521,14.97
1/28/2026,US_live_port,SBLK,17997,22.65
1/28/2026,US_live_port,SBRA,5191,18.45
1/28/2026,US_live_port,SBSI,-2998,32.28
1/28/2026,US_live_port,SBUX,-5639,95.16
1/28/2026,US_live_port,SCCO,-1025,194.564
1/28/2026,US_live_port,SCHL,113,34.9
1/28/2026,US_live_port,SCHW,2987,103.47
1/28/2026,US_live_port,SCI,2394,79.82
1/28/2026,US_live_port,SCL,825,56.12
1/28/2026,US_live_port,SCSC,-1221,41.45
1/28/2026,US_live_port,SD,7113,15.5
1/28/2026,US_live_port,SDGR,5702,14.57
1/28/2026,US_live_port,SDRL,-9238,37.26
1/28/2026,US_live_port,SEB,5,4937.43
1/28/2026,US_live_port,SEDG,3882,35.8
1/28/2026,US_live_port,SEI,735,53.77
1/28/2026,US_live_port,SEIC,1246,86.1
1/28/2026,US_live_port,SENEA,23,113.23
1/28/2026,US_live_port,SF,4255,84.16
1/28/2026,US_live_port,SFBS,903,80.26
1/28/2026,US_live_port,SFIX,10213,5.16
1/28/2026,US_live_port,SFL,-1413,8.77
1/28/2026,US_live_port,SFM,-477,70.16
1/28/2026,US_live_port,SFNC,12669,19.89
1/28/2026,US_live_port,SG,31182,6.44
1/28/2026,US_live_port,SGHC,1664,9.9
1/28/2026,US_live_port,SGI,-5557,89.75
1/28/2026,US_live_port,SGRY,-111,14.85
1/28/2026,US_live_port,SHAK,-402,87.87
1/28/2026,US_live_port,SHBI,729,18.37
1/28/2026,US_live_port,SHC,-1148,18.27
1/28/2026,US_live_port,SHEN,15675,11.04
1/28/2026,US_live_port,SHO,-7607,8.75
1/28/2026,US_live_port,SHOO,199,43.39
1/28/2026,US_live_port,SHW,-762,349.6
1/28/2026,US_live_port,SIBN,1302,16.74
1/28/2026,US_live_port,SIG,-20,91.71
1/28/2026,US_live_port,SIGA,-144,6.67
1/28/2026,US_live_port,SIGI,5007,81.37
1/28/2026,US_live_port,SIRI,-11427,20.14
1/28/2026,US_live_port,SITC,226,6.01
1/28/2026,US_live_port,SITE,390,144.37
1/28/2026,US_live_port,SITM,-280,361.12
1/28/2026,US_live_port,SJM,4568,103.36
1/28/2026,US_live_port,SKT,-2666,32.31
1/28/2026,US_live_port,SKWD,-662,44.98
1/28/2026,US_live_port,SKY,-1756,84.12
1/28/2026,US_live_port,SKYW,1593,97.48
1/28/2026,US_live_port,SLAB,-1553,144.24
1/28/2026,US_live_port,SLB,-2611,48.87
1/28/2026,US_live_port,SLDB,4496,6.55
1/28/2026,US_live_port,SLG,-1662,43.56
1/28/2026,US_live_port,SLGN,-66,42.38
1/28/2026,US_live_port,SLM,-1655,26.37
1/28/2026,US_live_port,SLNO,-850,41.6
1/28/2026,US_live_port,SLP,5801,18.63
1/28/2026,US_live_port,SLVM,1304,49.46
1/28/2026,US_live_port,SM,8114,19.18
1/28/2026,US_live_port,SMBC,-903,60.66
1/28/2026,US_live_port,SMBK,-555,39.1
1/28/2026,US_live_port,SMCI,-340,31.21
1/28/2026,US_live_port,SMG,-3241,62.8
1/28/2026,US_live_port,SMMT,-4577,15.64
1/28/2026,US_live_port,SMP,-2116,39.52
1/28/2026,US_live_port,SMPL,10000,19.23
1/28/2026,US_live_port,SMR,-17605,20.48
1/28/2026,US_live_port,SMTC,-1117,81.57
1/28/2026,US_live_port,SNA,-248,370.07
1/28/2026,US_live_port,SNAP,32095,7.67
1/28/2026,US_live_port,SNDR,-6791,30.21
1/28/2026,US_live_port,SNDX,6936,20.55
1/28/2026,US_live_port,SNEX,-3037,47.9111
1/28/2026,US_live_port,SNOW,-460,216
1/28/2026,US_live_port,SNPS,54,511.35
1/28/2026,US_live_port,SNX,999,159.03
1/28/2026,US_live_port,SO,225,88.33
1/28/2026,US_live_port,SOC,105,10.15
1/28/2026,US_live_port,SOFI,-1802,24.6
1/28/2026,US_live_port,SON,-4697,47.46
1/28/2026,US_live_port,SONO,-3818,14.57
1/28/2026,US_live_port,SOUN,-6756,9.69
1/28/2026,US_live_port,SPB,104,62.71
1/28/2026,US_live_port,SPG,-2428,183.76
1/28/2026,US_live_port,SPGI,-486,499.527
1/28/2026,US_live_port,SPNT,80,20.14
1/28/2026,US_live_port,SPOT,876,508.7
1/28/2026,US_live_port,SPSC,-2266,90.18
1/28/2026,US_live_port,SPXC,1733,211.34
1/28/2026,US_live_port,SR,54,83.98
1/28/2026,US_live_port,SRCE,3321,65.13
1/28/2026,US_live_port,SRE,4447,86.78
1/28/2026,US_live_port,SRI,23361,6.74
1/28/2026,US_live_port,SRPT,7507,21.31
1/28/2026,US_live_port,SRRK,-106,43.13
1/28/2026,US_live_port,SSB,-3215,100.97
1/28/2026,US_live_port,SSD,-18,177.46
1/28/2026,US_live_port,SSNC,-1411,84.72
1/28/2026,US_live_port,SSTI,10472,7.06
1/28/2026,US_live_port,ST,2060,34.37
1/28/2026,US_live_port,STAA,467,19.15
1/28/2026,US_live_port,STAG,1212,36.63
1/28/2026,US_live_port,STBA,-713,41.69
1/28/2026,US_live_port,STC,2134,67.47
1/28/2026,US_live_port,STE,-1221,260.86
1/28/2026,US_live_port,STEL,-5206,36.42
1/28/2026,US_live_port,STEP,3605,73.19
1/28/2026,US_live_port,STGW,-2618,6.29
1/28/2026,US_live_port,STLD,-1947,174.38
1/28/2026,US_live_port,STNE,2179,16.99
1/28/2026,US_live_port,STRA,-405,84.31
1/28/2026,US_live_port,STRL,725,373.52
1/28/2026,US_live_port,STRT,-751,78.02
1/28/2026,US_live_port,STT,4836,128.02
1/28/2026,US_live_port,STWD,3698,18.2
1/28/2026,US_live_port,STX,297,442.93
1/28/2026,US_live_port,STZ,-2642,157.74
1/28/2026,US_live_port,SUI,1892,123.97
1/28/2026,US_live_port,SUPN,-2058,48.94
1/28/2026,US_live_port,SVRA,9291,5.61
1/28/2026,US_live_port,SWBI,-4963,11.06
1/28/2026,US_live_port,SWK,744,79.32
1/28/2026,US_live_port,SWKS,-90,55.28
1/28/2026,US_live_port,SWX,-2276,81.94
1/28/2026,US_live_port,SXC,-23093,7.82
1/28/2026,US_live_port,SXI,-24,242.06
1/28/2026,US_live_port,SXT,-536,95.06
1/28/2026,US_live_port,SYBT,1570,67.65
1/28/2026,US_live_port,SYF,-6050,73.42
1/28/2026,US_live_port,SYK,-996,357.83
1/28/2026,US_live_port,SYNA,-220,86.23
1/28/2026,US_live_port,SYRE,-3046,33.14
1/28/2026,US_live_port,SYY,-1570,83.51
1/28/2026,US_live_port,T,-15789,24.07
1/28/2026,US_live_port,TALO,4393,11.79
1/28/2026,US_live_port,TAP,-5229,47.74
1/28/2026,US_live_port,TARS,-5400,64.18
