ticker,weight,beta,beta_contribution,component_contribution,percentage_contribution
NDSN,-0.0006769439267589227,1.0976583361237087,-0.0007430531442952487,0.0001546812136745295,0.0007725507752305162
PAYX,-0.001170062056784591,0.6067570268282098,-0.0007099433747791184,0.00015374406977205525,0.0007678702375546068
BH/A,-0.0015519354911341578,0.4611270893763853,-0.0007156394959266052,0.00015362758126718517,0.000767288439140921
TDC,-0.0005902724888192421,1.3057350285962723,-0.000770739465067986,0.00015330780027642492,0.0007656913023817303
AR,-0.0008037091908960527,1.0948215104512546,-0.0008799181103403721,0.00015153405408811484,0.000756832379179043
NOC,-0.004547321524047655,0.07945211430324715,-0.00036129430950225034,0.00015133656286946928,0.0007558460150922776
CLX,-0.0020311937975197145,0.2480843159919069,-0.0005039073239046822,0.00015006256986528654,0.0007494830944787209
SNDR,-0.0006345234617637465,1.0290030596371902,-0.0006529265835664768,0.00014998383032492762,0.0007490898321587499
HTH,-0.000981988643393689,0.6267651743168906,-0.0006154762832538524,0.0001498518767925928,0.0007484307941199472
CERT,-0.0006758221769331446,0.9945826556306819,-0.0006721610154682756,0.00014931791815613738,0.0007457639534045477
MNRO,-0.0006709640686488549,0.8138425808113373,-0.0005460591292608593,0.0001490402872510787,0.0007443773340094972
MBWM,-0.0007508321407535332,0.8092646199375568,-0.0006076218870238102,0.00014724741544252834,0.0007354228884586696
PSKY,-0.0011297698458645608,0.4876229351487283,-0.0005509016882830034,0.00014702905253405148,0.0007343322813305128
TWST,-0.0004014892439226454,1.7571543463368313,-0.0007054785699661646,0.0001461555194840954,0.0007299694461878236
MQ,-0.0009332433946097439,0.7291560369686498,-0.0006804800551408107,0.00014506523599620898,0.0007245240573537277
KNSL,-0.0010455178135463411,0.5627955787680284,-0.0005884128029870967,0.00014397855803984064,0.0007190966762408233
STEP,-0.00041767587662641745,1.7344863983586292,-0.000724453126931038,0.00014292873025239372,0.0007138533422134784
ENTA,-0.0007555985852096553,0.938990191586019,-0.0007094996602881391,0.0001425030133709524,0.0007117271117620015
INDB,-0.0005785207087072626,1.1000028069196073,-0.0006363744034391094,0.00014123715606529318,0.000705404824655592
QGEN,-0.0012771269754050059,0.45271930316458914,-0.0005781800343580536,0.00014101688443861316,0.0007043046844904715
VVX,-0.0006450400996158308,0.9269430241766254,-0.0005979154206530899,0.0001404884580724939,0.0007016654745366585
